line_no,text,lg,l_id,folio,col,speaker
56,P˞ miex dꝛoite voie tenir,1,l-395r-1-4,395r,1,
57,A bn̄ faire eſtre couſtumieꝛs,1,l-395r-1-5,395r,1,
58,C'eſt li eſſamplaire p՚mieꝛs,1,l-395r-1-6,395r,1,
59,Delanois veꝛde ⁊ lamatire,1,l-395r-1-7,395r,1,
60,C'on doit ē bōnes meurs cōfire,1,l-395r-1-8,395r,1,
61,L'anfant tant qⁱl eſt iones d'ans,1,l-395r-1-9,395r,1,
62,P˞ miex eſtre ahōneur tandās,1,l-395r-1-10,395r,1,
63,Ou autrement il en meſchiet,1,l-395r-1-11,395r,1,
64,La nois le pꝛueue celle chiet,1,l-395r-1-12,395r,1,
65,Ou on laqueꝛra apentecouſte,1,l-395r-1-13,395r,1,
66,Il n'i a riens foꝛs que la crouſte,1,l-395r-1-14,395r,1,
67,Ay gre ⁊ ameꝛe ſans douceur,1,l-395r-1-15,395r,1,
68,Oꝛ la faut de bōne liqueur,1,l-395r-1-16,395r,1,
69,Qⁱ confire la veut adꝛoit,1,l-395r-1-17,395r,1,
70,Et qui la ſaiſſon doꝛendꝛoit,1,l-395r-1-18,395r,1,
71,Q՚ ie di lairoit treſpaſſeꝛ,1,l-395r-1-19,395r,1,
72,Pour noient ſe pourroit laſſeꝛ,1,l-395r-1-20,395r,1,
73,Iamés confite ne ſeꝛoit,1,l-395r-1-21,395r,1,
74,Pꝰ que ſa veꝛdeur paſſeꝛoit,1,l-395r-1-22,395r,1,
75,⁊ on veꝛroit l'eſcaille dure,1,l-395r-1-23,395r,1,
76,Auſſint eſt il de la nature,1,l-395r-1-24,395r,1,
77,A l'enfant jone damoiſſel,1,l-395r-1-25,395r,1,
78,Si cōme ou afaite .i. oiſſel,1,l-395r-1-26,395r,1,
79,Le doit on d'ōneur afaitieꝛ,1,l-395r-1-27,395r,1,
80,Lui net tenir ⁊ pꝛés gaitieꝛ,1,l-395r-1-28,395r,1,
81,Touz iours l'ueil auoir aſa face,1,l-395r-1-29,395r,1,
82,P˞ regardeꝛ qu'il ne meſface,1,l-395r-1-30,395r,1,
83,Encontre les bonnes veꝛtus,1,l-395r-1-31,395r,1,
84,Et qñt d'enfance eſt des veꝛtus,2,l-395r-1-32,395r,1,
85,Si com la nois qui ſe deueſte,2,l-395r-1-33,395r,1,
86,Hoꝛs de c'es coꝛce en vie hōneſte,2,l-395r-1-34,395r,1,
87,Doit ſauie en sō tēps mueꝛ,2,l-395r-1-35,395r,1,
88,Et lui de pechié des nueꝛ,2,l-395r-1-36,395r,1,
89,La nois que nature des nue,2,l-395r-1-37,395r,1,
90,De c'es coꝛce tant q՚lle eſt nue,2,l-395r-1-38,395r,1,
91,Et l'es chaſillons nes ⁊ nus,2,l-395r-2-1,395r,2,
92,Nous eſt exemple cōtenus,2,l-395r-2-2,395r,2,
93,Pꝰ c'onneſt d'enfance mues,2,l-395r-2-3,395r,2,
94,C'on doit nes eſtre ⁊ deſnues,2,l-395r-2-4,395r,2,
95,De vilonnie ⁊ d'autre vice,2,l-395r-2-5,395r,2,
96,Douteꝛ dieu ameꝛ ſon s՚uice,2,l-395r-2-6,395r,2,
97,Tandꝛe ahōneur ⁊ le bn̄ faire,2,l-395r-2-7,395r,2,
98,Et qui plus eſt de noble afaire,2,l-395r-2-8,395r,2,
99,Miex doit eſtre en hōneur ꝑfais,2,l-395r-2-9,395r,2,
100,Miex aſfaitiez ⁊ en touz fais,2,l-395r-2-10,395r,2,
101,Doit eſtre d'oꝛgueil des chargiez,2,l-395r-2-11,395r,2,
102,De pechiez nes ⁊ eſpurgiez,2,l-395r-2-12,395r,2,
103,Son cueꝛ tendꝛe ⁊ ſon coꝛs peneꝛ,2,l-395r-2-13,395r,2,
104,Tant qu'a valeur puiſt aſſeneꝛ,2,l-395r-2-14,395r,2,
105,Prendꝛe garde al'es chafelote,2,l-395r-2-15,395r,2,
106,Qⁱ gñs bn̄s ſenefie ⁊ note,2,l-395r-2-16,395r,2,
107,Qⁱ nous eſt cōparee aucoꝛs,2,l-395r-2-17,395r,2,
108,Biaus en eſt ⁊ bons lirecoꝛs,2,l-395r-2-18,395r,2,
109,Drois le teſmoigne ⁊ ſ'i acoꝛde,2,l-395r-2-19,395r,2,
110,Li coꝛs que pechiez ne lemoꝛde,3,l-395r-2-20,395r,2,
111,Doit auſſi durs eſtre ⁊ ſeurs,3,l-395r-2-21,395r,2,
112,Q՚ li eſchaillons meurs,3,l-395r-2-22,395r,2,
113,Qⁱ le nouel nourriſt ⁊ gr̃de,3,l-395r-2-23,395r,2,
114,Sans empirieꝛ c'eſt bōne gr̃de,3,l-395r-2-24,395r,2,
115,Qⁱ bn̄ uoudꝛoit regardeꝛ,3,l-395r-2-25,395r,2,
116,Ainſi doit coꝛs l'ame gardeꝛ,3,l-395r-2-26,395r,2,
117,⁊ nuit ⁊ iour eſtre encitez,3,l-395r-2-27,395r,2,
118,De fouir toutes vanitez,3,l-395r-2-28,395r,2,
119,Qⁱ pueent l'ame adieu tollir,3,l-395r-2-29,395r,2,
120,Riens ne doit lecoꝛs amollir,3,l-395r-2-30,395r,2,
121,Dont l'ame ſoit apechié mole,3,l-395r-2-31,395r,2,
122,Coꝛtois ⁊ de couce parole,3,l-395r-2-32,395r,2,
123,De bōnaire ⁊ humbles doit eſtre,3,l-395r-2-33,395r,2,
124,Damoiſſiaus eſtrait de bō eſtre,3,l-395r-2-34,395r,2,
125,Ne ſe doit en oꝛgueil creſteꝛ,3,l-395r-2-35,395r,2,
126,Ne en vilanie arreſteꝛ,3,l-395r-2-36,395r,2,
127,Ne doit ſes cueꝛs gentilz ⁊ dous,3,l-395r-2-37,395r,2,
128,En richeſce n'ē grans adous,3,l-395r-2-38,395r,2,
129,Aus bons ſ'umelie ⁊ adouce,3,l-395v-1-1,395v,1,
130,Si con la nois ameꝛe ⁊ douce,3,l-395v-1-2,395v,1,
131,Doit auoir cueꝛ dous ⁊ ameꝛ,3,l-395v-1-3,395v,1,
132,Ainſi ſefeꝛa il ameꝛ,3,l-395v-1-4,395v,1,
133,Durs doit eſtre ameꝛs ⁊ puiſſās,3,l-395v-1-5,395v,1,
134,Et fel contre les meſdiſſās,3,l-395v-1-6,395v,1,
135,Felons qui ſeꝛuēt dementir,3,l-395v-1-7,395v,1,
136,Et li bon le doiuent ſentir,3,l-395v-1-8,395v,1,
137,Dous amiable ⁊ fin courtois,3,l-395v-1-9,395v,1,
138,Ne doit laiſſieꝛ de ſous ces dois,3,l-395v-1-10,395v,1,
139,Felons traitours cōueꝛſeꝛ,3,l-395v-1-11,395v,1,
140,En ſus de lui les doit veꝛſeꝛ,3,l-395v-1-12,395v,1,
141,Car toute hōneur chiet ⁊ reu՚ſe,3,l-395v-1-13,395v,1,
142,En lieu ou traiteur cōueꝛſe,3,l-395v-1-14,395v,1,
143,Il eſt fel mauués deſpiteus,3,l-395v-1-15,395v,1,
144,Et on doit veꝛs lui eſtre feus,3,l-395v-1-16,395v,1,
145,Pꝰ c'om le puet mauuez ˞pueꝛ,3,l-395v-1-17,395v,1,
146,Nulle douceur ne doit troueꝛ,3,l-395v-1-18,395v,1,
147,Li fel netraitres renois,3,l-395v-1-19,395v,1,
148,Mais plus ſurs qu'eſcoꝛce denois,3,l-395v-1-20,395v,1,
149,Plus ameꝛs de durte greignoꝛ,3,l-395v-1-21,395v,1,
150,Doit trouueꝛ le cueꝛ ſon ſeignoꝛ,3,l-395v-1-22,395v,1,
151,Lifel ⁊ l'enuieus meſdis,3,l-395v-1-23,395v,1,
152,Et li pꝛeudom pꝛeus ⁊ hardis,4,l-395v-1-24,395v,1,
153,Enloyauté feꝛme ⁊ eſtable,4,l-395v-1-25,395v,1,
154,Le doit trouueꝛ dous amiable,4,l-395v-1-26,395v,1,
155,Humble coꝛtois ⁊ debonaire,4,l-395v-1-27,395v,1,
156,Oꝛ vous dirai ie l'eſſemplaire,4,l-395v-1-28,395v,1,
157,Du nouel qⁱ eſt douz ⁊ blans,4,l-395v-1-29,395v,1,
158,Eſt ml՚ bn̄ al'ame ſemblās,4,l-395v-1-30,395v,1,
159,Qñt lanois eſt ē ſamaiſon,4,l-395v-1-31,395v,1,
160,Eſchailliee en veꝛde ſaiſon,4,l-395v-1-32,395v,1,
161,S'on en veut le nouel meng՚,4,l-395v-1-33,395v,1,
162,Voulentieꝛs ploie ⁊ ſanz dang՚,4,l-395v-1-34,395v,1,
163,En tant qⁱl eſt veꝛt apellez,4,l-395v-1-35,395v,1,
164,Mais iapuis n'ieꝛt aiſſe pellez,4,l-395v-1-36,395v,1,
165,Ne la pelace ius pellee,4,l-395v-1-37,395v,1,
166,Q՚ la nois ieꝛt viez apelee,4,l-395v-1-38,395v,1,
167,Ce puet on eſpꝛouueꝛ auoir,4,l-395v-2-1,395v,2,
168,Bon eſſemple ē pouez auoir,4,l-395v-2-2,395v,2,
169,A l'ame ſ'elle eſt entechiee,4,l-395v-2-3,395v,2,
170,D'aucun pechié vilain tachie,4,l-395v-2-4,395v,2,
171,Q՚ diex pꝛaīgne ⁊ ait ē deſpit,4,l-395v-2-5,395v,2,
172,Li coꝛs ſans pñdꝛe nul reſpit,4,l-395v-2-6,395v,2,
173,S'en bōnes meurs veut abondeꝛ,4,l-395v-2-7,395v,2,
174,Ione en doit le pechié mondeꝛ,4,l-395v-2-8,395v,2,
175,Car n'eſt riēs tant l'ame v՚gonde,4,l-395v-2-9,395v,2,
176,Q՚ viex pechiez dont qⁱ ſ'eſmonde,4,l-395v-2-10,395v,2,
177,Ainz que il ſoit viex de venus,4,l-395v-2-11,395v,2,
178,De touz pechiez gñs ⁊ menus,4,l-395v-2-12,395v,2,
179,S'il ſ'en veut iones eſcureꝛ,4,l-395v-2-13,395v,2,
180,Plus legieꝛe eſt aendureꝛ,4,l-395v-2-14,395v,2,
181,Lapenitance ⁊ maīs endure,4,l-395v-2-15,395v,2,
182,La paine qui iōne l'endure,4,l-395v-2-16,395v,2,
183,Ce puis ie pour voir ſouſtenir,4,l-395v-2-17,395v,2,
184,CE ſte voie doiuent tenir,5,l-395v-2-18,395v,2,
185,Li damoiſſel noble puiſſant,5,l-395v-2-19,395v,2,
186,P˞ miex eſtre ē bonté croiſſās,5,l-395v-2-20,395v,2,
187,Doiuēt ē tendꝛe abone fin,5,l-395v-2-21,395v,2,
188,C'eſt ce c'ō aīme de cueꝛ fin,5,l-395v-2-22,395v,2,
189,De fin coꝛage eſt afinez,5,l-395v-2-23,395v,2,
190,Qⁱ tient q̃ ualour ſoit finez,5,l-395v-2-24,395v,2,
191,Et d'onneur ſauie afinee,5,l-395v-2-25,395v,2,
192,Iamais parole n'ieꝛt finee,5,l-395v-2-26,395v,2,
193,Du pꝛeudōme qⁱ ainſi fine,5,l-395v-2-27,395v,2,
194,Qⁱ vie amenee bōne ⁊ fine,5,l-395v-2-28,395v,2,
195,Ses renons ia ne fineꝛa,5,l-395v-2-29,395v,2,
196,Mais auſſi bn̄ l'afineꝛa,5,l-395v-2-30,395v,2,
197,En honeur cōme lioꝛs fins,5,l-395v-2-31,395v,2,
198,Tant (eſt) eſt des bōs bōne lafins,5,l-395v-2-32,395v,2,
199,C'om les doit pꝛiſſieꝛ finemēt,5,l-395v-2-33,395v,2,
200,Oꝛ vous doi ie dire bꝛiemēt,6,l-395v-2-34,395v,2,
201,L'eſſemplaire ⁊ toute lagloſe,6,l-395v-2-35,395v,2,
202,Par quoi ou nouel aencloſe,6,l-395v-2-36,395v,2,
203,Et eſparce de touz coſtez,6,l-395v-2-37,395v,2,
204,Vne eſchaille que vous otez,6,l-395v-2-38,395v,2,
205,Qñt on veut le nouel peleꝛ,6,l-396r-1-1,396r,1,
206,Ne le ſai cōmant apelleꝛ,6,l-396r-1-2,396r,1,
207,Mais il n'ia riens de bonté,6,l-396r-1-3,396r,1,
208,Non pour qñt ꝑ le voir comte,6,l-396r-1-4,396r,1,
209,Mout gñt eſſemple ſenefie,6,l-396r-1-5,396r,1,
210,S'il eſt qui le de claire ⁊ die,6,l-396r-1-6,396r,1,
211,Il nous deſcueure le pechié,6,l-396r-1-7,396r,1,
212,D'/a dam dont fumes ētechie,6,l-396r-1-8,396r,1,
213,Qñt /euain la pōme menga,6,l-396r-1-9,396r,1,
214,Celle ml՚t nous adōma ga,6,l-396r-1-10,396r,1,
215,Mais gñt pꝛoufiſt fiſt ces dōmages,6,l-396r-1-11,396r,1,
216,Se li pechiez fais eſt rama ges,6,l-396r-1-12,396r,1,
217,Les ames des bons c'om dampna,6,l-396r-1-13,396r,1,
218,Diex tel reſtoꝛ en amena,6,l-396r-1-14,396r,1,
219,C'onq՚s tiex ne fu reſtoꝛes,6,l-396r-1-15,396r,1,
220,De teꝛre ⁊ ciel fu aoures,6,l-396r-1-16,396r,1,
221,Et des angles cilz biax reſtoꝛs,6,l-396r-1-17,396r,1,
222,Tous ē fumes d'enfeꝛ reſtoꝛs,6,l-396r-1-18,396r,1,
223,Et rachetez de moꝛt ameꝛe,6,l-396r-1-19,396r,1,
224,Si toſt com diex ot fait /ſa meꝛe,6,l-396r-1-20,396r,1,
225,De /la gloꝛieuſſe pucelle,6,l-396r-1-21,396r,1,
226,/Vieꝛge marie qui fu celle,6,l-396r-1-22,396r,1,
227,Ꝑ qui diex /ih՚ucris noz peꝛes,6,l-396r-1-23,396r,1,
228,A nous deuit՚ en tr՚e freꝛes,6,l-396r-1-24,396r,1,
229,Pour la ꝑte /adam reſtoꝛeꝛ,6,l-396r-1-25,396r,1,
230,Bn̄ le deuons touz aoureꝛ,6,l-396r-1-26,396r,1,
231,Qñt tel reſtoꝛ nous reſtoꝛa,6,l-396r-1-27,396r,1,
232,Queue. ciel ⁊ tr՚e aoura,6,l-396r-1-28,396r,1,
233,/La douce v՚ge ēqui ſans paine,6,l-396r-1-29,396r,1,
234,/Le filz de dieu pⁱſt char humaīne,6,l-396r-1-30,396r,1,
235,P˞ nous des paines relaſchieꝛ,6,l-396r-1-31,396r,1,
236,Qñt il ſe daigna abaiſſieꝛ,6,l-396r-1-32,396r,1,
237,Et auons fr՚es ſe clama,6,l-396r-1-33,396r,1,
238,Il parut bn̄ qu'il nous ama,6,l-396r-1-34,396r,1,
239,Qñt d'enfeꝛ nous a rachetez,6,l-396r-1-35,396r,1,
240,De ſon ſanc ſans autre chatez,6,l-396r-1-36,396r,1,
241,Qñt en crois ſouſfri la moꝛt ſure,6,l-396r-1-37,396r,1,
242,P˞ l'enuenimee moꝛſure,6,l-396r-1-38,396r,1,
243,D'/a dam qñt lefruit moꝛſilla,6,l-396r-2-1,396r,2,
244,Diex fu ⁊ hom qu'il eſcilla,6,l-396r-2-2,396r,2,
245,A toute ſa gñt deité,6,l-396r-2-3,396r,2,
246,De uint de nr՚e humanite,6,l-396r-2-4,396r,2,
247,Et encoꝛ fu ice du mains,6,l-396r-2-5,396r,2,
248,Et fu anous fr՚es humains,6,l-396r-2-6,396r,2,
249,Car il fiſt plus qñt vole offrir,6,l-396r-2-7,396r,2,
250,Le ſien coꝛs p˞ nous aſouffrir,6,l-396r-2-8,396r,2,
251,En crois moꝛt ameꝛe ⁊ deſtroite,6,l-396r-2-9,396r,2,
252,Deuāt /la douce beneoite,6,l-396r-2-10,396r,2,
253,/Gloꝛieuſe vieꝛge marie,6,l-396r-2-11,396r,2,
254,Qⁱ mainte laſſe ame eſmarie,6,l-396r-2-12,396r,2,
255,Ꝑ pꝛieꝛe decueꝛ entieꝛ,6,l-396r-2-13,396r,2,
256,A redꝛecie a dꝛoit ſantieꝛ,6,l-396r-2-14,396r,2,
257,Ꝑ lui ſont tout li deſcoꝛde,6,l-396r-2-15,396r,2,
258,De pechié adieu racoꝛde,6,l-396r-2-16,396r,2,
259,Plaine eſt de douceur ⁊ d'acoꝛde,6,l-396r-2-17,396r,2,
260,Fontaine de miſeꝛicoꝛde,6,l-396r-2-18,396r,2,
261,De pitié poꝛte de ſalu,6,l-396r-2-19,396r,2,
262,Ml՚t nous aciſt reſtoꝛ valu,6,l-396r-2-20,396r,2,
263,Ce fu .i. p˞cieus iouiaus,6,l-396r-2-21,396r,2,
264,P˞ nous. ſi cō li dous noiaus,6,l-396r-2-22,396r,2,
265,"Croiſt en l'eſcoꝛce a,eꝛe ⁊ ſure",6,l-396r-2-23,396r,2,
266,Ainſi vint elle nete ⁊ pure,6,l-396r-2-24,396r,2,
267,⁊ croiſſi entre ſalīgnie,6,l-396r-2-25,396r,2,
268,Vieꝛge fu nete ⁊ eſpurgie,6,l-396r-2-26,396r,2,
269,Depechié; ainz ne volt pechieꝛ,6,l-396r-2-27,396r,2,
270,Ne ſon coꝛs de vice ētechieꝛ,6,l-396r-2-28,396r,2,
271,Ꝑ lui ſont tuit li bon ſauue,6,l-396r-2-29,396r,2,
272,S'en auons ē petre l'aue,6,l-396r-2-30,396r,2,
273,Purgez en sōmes ⁊ lauez,6,l-396r-2-31,396r,2,
274,Liauez nous a touz ſauuez,6,l-396r-2-32,396r,2,
275,⁊ de pechié l'ame lauee,6,l-396r-2-33,396r,2,
276,Toute eſt lagent d'aue lauee,6,l-396r-2-34,396r,2,
277,⁊ tuit li bon ſe ſeuueꝛont,6,l-396r-2-35,396r,2,
278,Qⁱ d'aue ainſi laueꝛont,6,l-396r-2-36,396r,2,
279,⁊ cil diex qui par aue leue,6,l-396r-2-37,396r,2,
280,Le gñt pechié d'/adam ⁊ d'/eue,6,l-396r-2-38,396r,2,
281,Et volt les bons d'enfeꝛ laueꝛ,6,l-396v-1-1,396v,1,
282,Nous weille les ames ſauueꝛ,6,l-396v-1-2,396v,1,
283,Et nous otroit ſon ſauuemēt,6,l-396v-1-3,396v,1,
284,Dites amen aufinemēt,6,l-396v-1-4,396v,1,
285,De la nois dont li contes fine,6,l-396v-1-5,396v,1,
286,Q՚ dieus nous maīt ē ioie fine,6,l-396v-1-6,396v,1,
