line_no,text,lg,l_id,folio,col,speaker
151,Tous ioꝛs vaut miex oe q՚ gart,1,l-47v-1-26,47v,1,
152,A pentecouſte,1,l-47v-1-27,47v,1,
153,Ceſt .i. meꝛriē qͥ trop me couſte,1,l-47v-1-28,47v,1,
154,Que vilain,1,l-47v-1-29,47v,1,
155,Fuſtu onq՚s a .s՚. gilain,1,l-47v-1-30,47v,1,
156,Ci doi lauoie,1,l-47v-1-31,47v,1,
157,Ceꝛtes iaīme .s՚. g՚maī ēlaie,1,l-47v-1-32,47v,1,
158,Pour poiſi,1,l-47v-1-33,47v,1,
159,Onq՚s ditel chaſtel noiſi,1,l-47v-1-34,47v,1,
160,Poꝛ ſeioꝛneꝛ,1,l-47v-1-35,47v,1,
161,Di moy feiſtu atoꝛneꝛ,1,l-47v-1-36,47v,1,
162,Mes eſpeꝛons,1,l-47v-1-37,47v,1,
163,Oꝛi parra q՚l la feꝛont,1,l-47v-1-38,47v,1,
164,Q՚ il vous vienēt,1,l-47v-2-1,47v,2,
165,Qⁱ ſont ces gens quilaſetienēt,1,l-47v-2-2,47v,2,
166,Ence val,1,l-47v-2-3,47v,2,
167,Onq՚s rollāt ne ꝑceual,1,l-47v-2-4,47v,2,
168,Nefiſt tant darmes,1,l-47v-2-5,47v,2,
169,Vois com cil la eſt esꝑdu,1,l-47v-2-6,47v,2,
170,Qⁱ nous regarde,1,l-47v-2-7,47v,2,
171,Ou ꝑt ml՚t par mauueſſe gr̃de,1,l-47v-2-8,47v,2,
172,Eſpꝛouuelai,1,l-47v-2-9,47v,2,
173,Ondit q՚le eſt aueꝛdelai,1,l-47v-2-10,47v,2,
174,La madelaine,1,l-47v-2-11,47v,2,
175,Fuſtu onq՚s ſainiez de vaine,1,l-47v-2-12,47v,2,
176,Ne ment mie,1,l-47v-2-13,47v,2,
177,Ceſt ml՚t bō mes agence aillie,1,l-47v-2-14,47v,2,
178,Q՚ friture,1,l-47v-2-15,47v,2,
179,Se diex te doīt bōne auenture,1,l-47v-2-16,47v,2,
180,Maīne mi,1,l-47v-2-17,47v,2,
181,Ce pot neſt pas plꝰ que demi,1,l-47v-2-18,47v,2,
182,Tu as beu,1,l-47v-2-19,47v,2,
183,Ie ſi bn̄ yuri ⁊ beu,1,l-47v-2-20,47v,2,
184,Gi ai eſté,1,l-47v-2-21,47v,2,
185,La gñt douceur du tēps deſte,1,l-47v-2-22,47v,2,
186,Me re confoꝛte,1,l-47v-2-23,47v,2,
187,Celle qͥ ſiet acelle poꝛte,1,l-47v-2-24,47v,2,
188,Matrai,1,l-47v-2-25,47v,2,
189,Voi com cilla eſt eſbahi,1,l-47v-2-26,47v,2,
190,Iecuit qͥl penſe,1,l-47v-2-27,47v,2,
191,Tu mens ce neſt mie deſpenſe,1,l-47v-2-28,47v,2,
192,Ainz eſt bon vin,1,l-47v-2-29,47v,2,
193,Oꝛ ibuuons car ie defin,1,l-47v-2-30,47v,2,
194,Noꝛeueꝛie,1,l-47v-2-31,47v,2,
