line_no,text,lg,l_id,folio,col,speaker
24,La boꝛioiſe ſa fame Au mouſtier ſ'en aloit,6,l-121r-1-12,121r,1,
25,Cele couſtume auoit Si la tenoit d'uſage,7,l-121r-1-13,121r,1,
26,Et a /la mere dieu Metoit tout ſon coꝛage,7,l-121r-1-14,121r,1,
27,Car toꝰ ioꝛs vouſiſt eſtre Deuāt ſon ſaint ymage,7,l-121r-1-15,121r,1,
28,Tous les ioꝛs yaloit Ꝑ dꝛoit ꝑle rinage,7,l-121r-1-16,121r,1,
29,LI ēnemi en out Gñt duel et gñt enuie,8,l-121r-1-17,121r,1,
30,De ce q՚le ſeruoit Si bien /ſainte marie,8,l-121r-1-18,121r,1,
31,Mais ꝑ tēps li fera Domage et vilennie,8,l-121r-1-19,121r,1,
32,Se cele ne la garde Qⁱ l'a lonc tēps ſeruie,8,l-121r-2-1,121r,2,
33,Le iour eſtoit alee La bourgoiſe au mouſtier,9,l-121r-2-2,121r,2,
34,Deuant /la mere dieu Recoꝛder ſon pſaltier,9,l-121r-2-3,121r,2,
35,Et l'ēnemi cōmence Tel choſe a pourchacier,9,l-121r-2-4,121r,2,
36,Dont la boꝛioiſe aura .I. moꝛtel encombꝛier,9,l-121r-2-5,121r,2,
37,OR eſcoutez cōmēnt li mauuais eſploita,10,l-121r-2-6,121r,2,
38,En guiſe d'un bel hōme Tantoſt ſe figura.,10,l-121r-2-7,121r,2,
39,Au mari la boꝛioiſe Errāment ſ'en ala,10,l-121r-2-8,121r,2,
40,QVant il vit le pꝛeudome Errāment l'a pela,10,l-121r-2-9,121r,2,
41,Preudōs ou eſt ta fame Cil reſpont ie ne ſai,11,l-121r-2-10,121r,2,
42,Elle n'entra ceens Des q՚ ie me leuai,11,l-121r-2-11,121r,2,
43,Li ēnemis reſpont Et ie le te dirai,11,l-121r-2-12,121r,2,
44,Elle eſt auec le p՚ſtre Maītenant l'i trouuai,11,l-121r-2-13,121r,2,
45,Li pꝛeudōs de ſa fame Fu en merancolie,12,l-121r-2-14,121r,2,
46,Et l'ēnemi ſ'ē part Qⁱ male oeure a baſtie,12,l-121r-2-15,121r,2,
47,La bourgoiſe ſ'en vint Qⁱ ce ne ſauoit mie,12,l-121r-2-16,121r,2,
48,Qñt ſon mari la vit Foꝛm̄t l'a laidēgie,12,l-121r-2-17,121r,2,
49,Tantoſt q՚le ētra ens Son mari le cuer ſeree,13,l-121r-2-18,121r,2,
50,Vilaīnement la bat Et elle crieet pleure,13,l-121r-2-19,121r,2,
51,/La mere dieu reclāime Qu'ele la ſequeure,13,l-121v-1-1,121v,1,
52,Et qñt vint au matin N'i fiſt lōgue demeure,13,l-121v-1-2,121v,1,
53,Puis ala au mouſtier Cōme faire ſoloit,14,l-121v-1-3,121v,1,
54,Et li mauuais reuint Qⁱ pas ne ſ'ob lioit,14,l-121v-1-4,121v,1,
55,De ces .ij. gens decoiure Grant volenté auoit,14,l-121v-1-5,121v,1,
56,Le pꝛeudōme appela Qⁱ ſon meſtier faiſoit,14,l-121v-1-6,121v,1,
57,Di va dit li mauués Tu te mes en gñt paine,15,l-121v-1-7,121v,1,
58,Tu ne fines d'ouurer Treſtoute la ſemaine,15,l-121v-1-8,121v,1,
59,Poꝛ ta fame cheuir Qⁱ pot te pꝛiſe et aīme,15,l-121v-1-9,121v,1,
60,Ie la vi oꝛēdꝛoit Ou le p՚ſtre l'ēmaine,15,l-121v-1-10,121v,1,
61,Li pꝛeudōs reſpōdi Qⁱ ot le cuer dolant,16,l-121v-1-11,121v,1,
62,De ce que li mauuais Li faiſoit entēdant,16,l-121v-1-12,121v,1,
63,Eſt ce dont v՚ité Que tu me vas ꝯtant,16,l-121v-1-13,121v,1,
64,Oil fait cilz qͥ d'eulz Tourmēter eſt engrās,16,l-121v-1-14,121v,1,
65,Preudōs diſt li maluais Sces tu q՚ tu feras,17,l-121v-1-15,121v,1,
66,Tu diras ata fame Q՚ ala foire iras,17,l-121v-1-16,121v,1,
67,Et puis en aucun leu Tu te deſtoꝛneras,17,l-121v-2-1,121v,2,
68,Ꝑ ſi faite man՚e Ta fame eſpꝛouueras,17,l-121v-2-2,121v,2,
69,Li pꝛeudōs reſpōdi Ainſi le conuiēt faire,18,l-121v-2-3,121v,2,
70,Et l'ēnemi ſ'en part Qⁱ le cuida atraire,18,l-121v-2-4,121v,2,
71,La bourgoiſe reuint Qⁱ fu de bon a faire,18,l-121v-2-5,121v,2,
72,Qⁱ ſeruoit de bō cuer /La dame debōnaire,18,l-121v-2-6,121v,2,
73,Dame diſt li pꝛeudōs Ie veil de main aler,19,l-121v-2-7,121v,2,
74,En cele foire la Poꝛ du cuir acheter,19,l-121v-2-8,121v,2,
75,Ie mouurai gñt piece Demaī ains l'adioꝛner,19,l-121v-2-9,121v,2,
76,De ꝑ dieu diſt la dame Qui vous puiſt ramener,19,l-121v-2-10,121v,2,
77,Deuant la mienuit Li pꝛeudōs ſe leua,20,l-121v-2-11,121v,2,
78,En .i. lieu de ſa grāche Repōdꝛe ſ'en ala,20,l-121v-2-12,121v,2,
79,Qñt le ioꝛ apꝑut La dame ſ'eſueilla,20,l-121v-2-13,121v,2,
80,De aler au mouſtier Tantoſt ſ'apeilla,20,l-121v-2-14,121v,2,
81,Derriere l'autel Maītenāt a genoulz,21,l-121v-2-15,121v,2,
82,Et li mauuais reuint Qⁱ tant eſt ēuious,21,l-121v-2-16,121v,2,
83,De bone gēt decoiure Eſt foꝛm̄t conuoitous,21,l-121v-2-17,121v,2,
84,Le pꝛeudome appella Qⁱ eſtoit moult irous,21,l-122r-1-1,122r,1,
85,Oꝛ toſt diſtil vien t'ent Ta fame eſt au mouſtier,22,l-122r-1-2,122r,1,
86,Ou elle atent le pꝛeſtre Biē te doit ēnuier,22,l-122r-1-3,122r,1,
87,Qñt elle te deffault Poꝛ .i. tel pautōnier,22,l-122r-1-4,122r,1,
88,Se tu me crois ml՚t bien T'en poꝛras ia vēgier,22,l-122r-1-5,122r,1,
89,Li pꝛeudōs au mouſtier A ſa fame trouuee,23,l-122r-1-6,122r,1,
90,A coutes a genouls A la terre enclinee,23,l-122r-1-7,122r,1,
91,Oꝛ toſt diſt li mauués Que elle ſoit tuee,23,l-122r-1-8,122r,1,
92,Li pꝛeudōs reſpōdi Ie n'ai coutel n'eſpee,23,l-122r-1-9,122r,1,
93,Et dit li ēnemis Qⁱ tous ioꝛs le tarie,24,l-122r-1-10,122r,1,
94,Pren ce grant maillet la Et ſi ne te fain mie,24,l-122r-1-11,122r,1,
95,De li gñt cop dōner Q՚le ne te voit mie,24,l-122r-1-12,122r,1,
96,Loꝛs ſi ſeras vengiez S'elle a ꝑ du la vie,24,l-122r-1-13,122r,1,
97,Cil va ferir ſa fame Si angoiſſeuſem̄t,25,l-122r-1-14,122r,1,
98,Q՚ li oeil li volerent Et la teſte li fent,25,l-122r-1-15,122r,1,
99,Héla diſt li pꝛeudōs Oꝛ me va malem̄t,25,l-122r-1-16,122r,1,
100,Car ie ſerai pēdus Sans nul arreſtem̄t,25,l-122r-1-17,122r,1,
101,Li ēnemis reſpont Tu n'ē pues eſchaper,26,l-122r-1-18,122r,1,
102,Croi moy pꝛen ceſte coꝛde Si te vas eſtrāgler,26,l-122r-1-19,122r,1,
103,Auant q՚ le p՚uoſt Te face trainer,26,l-122r-2-1,122r,2,
104,Ne q՚ les gens te voient A tel honte mener,26,l-122r-2-2,122r,2,
105,LI pꝛeudōs reſpondi volentiers le ferai,27,l-122r-2-3,122r,2,
106,A la coꝛde ſes ſains Tantoſt me pēderai,27,l-122r-2-4,122r,2,
107,Oꝛ toſt diſt li mauuais Et ie te ſouſtendꝛai,27,l-122r-2-5,122r,2,
108,Fai toſt ou q՚ nulz viēgne Ou ie le leſſerai,27,l-122r-2-6,122r,2,
109,Li pꝛeudōs a la coꝛde Entoꝛ sō col noee,28,l-122r-2-7,122r,2,
110,.I. las courant y fait Poꝛ eſtre miex fermee,28,l-122r-2-8,122r,2,
111,L'ēnemi le ſouſtient Qⁱ l'ame a goulouſee,28,l-122r-2-9,122r,2,
112,Pour poꝛter en enfer Qñt du coꝛps ert ſeuree,28,l-122r-2-10,122r,2,
113,Mais il n'ēpoꝛtra poīt Si con dit la matiere,29,l-122r-2-11,122r,2,
114,Car /la dame qui eſt /De tous biens treſoꝛiere,29,l-122r-2-12,122r,2,
115,Ne volt pas oublier Sa bone chāberiere,29,l-122r-2-13,122r,2,
116,Sa vie et ſa ſanté Li a rendu arriere,29,l-122r-2-14,122r,2,
117,La boꝛgoiſe ſe dꝛece Sus ſes piez ſe leua,30,l-122r-2-15,122r,2,
118,A ces mos /nr՚e dame Deuant lui l'apella,30,l-122r-2-16,122r,2,
119,La boꝛioiſe l'oÿ Au cuer gñt ioie en a,30,l-122r-2-17,122r,2,
120,/La mere dieu ſalue d'un Aue /maria.,30,l-122r-2-18,122r,2,
121,OR toſt fait /nr՚e dame Va ton mari deſpendꝛe,31,l-122r-2-19,122r,2,
122,Q՚ l'ēnemi fait la a cele Coꝛde pendꝛe,31,l-122v-1-1,122v,1,
123,La bourgoiſe y coꝛut Q՚ plus n'i vault atendꝛe,31,l-122v-1-2,122v,1,
124,Du ſigne de la crois Errām̄t li remēbꝛe,31,l-122v-1-3,122v,1,
125,De ſa main aſeignié Sō coꝛps ⁊ ſon viſage,32,l-122v-1-4,122v,1,
126,Et l'ēnemi ſ'en fuit Cōme beſte ſauuage,32,l-122v-1-5,122v,1,
127,Cele voit ſon mari Au cuer en ot gñt rage.,32,l-122v-1-6,122v,1,
128,Ꝑ les coſtez le pꝛent Contremont le ſouglage,32,l-122v-1-7,122v,1,
129,La coꝛde de ſon col Maītenant li oſta,33,l-122v-1-8,122v,1,
130,Li pꝛeudōs vit ſa fame En ploꝛant dit li a,33,l-122v-1-9,122v,1,
131,Dame voꝰ eſtiez moꝛte Qⁱ voꝰ reſuſcita,33,l-122v-1-10,122v,1,
132,Eu nōdieu dous amis /Cele qͥ dieu poꝛta,33,l-122v-1-11,122v,1,
133,Li pꝛeudōs a conté Sa fame maītenant,34,l-122v-1-12,122v,1,
134,Tout ce q՚ li mauuais Li faiſoit entendant,34,l-122v-1-13,122v,1,
135,Mercili a crié Du cuer en ſouſpirant,34,l-122v-1-14,122v,1,
136,Et la dame li va Bonement ꝑdōnant,34,l-122v-1-15,122v,1,
137,Lonc tēps furent ensāble La dame et le ſeignour,35,l-122v-1-16,122v,1,
138,.ij. lampes eſtablirent De leur meilloꝛ labour,35,l-122v-1-17,122v,1,
139,Deuant /la mere dieu Qⁱ leur fiſt tele amour,35,l-122v-1-18,122v,1,
140,A tous les tēps du mōde Qⁱ ardent nuit ⁊ ioꝛ,35,l-122v-1-19,122v,1,
141,Ainſi voſt l'ēnemi ces .ii. gens deceuoir,36,l-122v-2-1,122v,2,
142,En enfer auec lui Les cuida bien auoir,36,l-122v-2-2,122v,2,
143,Mais /la dame des ciex Qⁱ a ꝑtout pooir,36,l-122v-2-3,122v,2,
144,N'oblie pas les ſiens Qñt il font ſon voloir,36,l-122v-2-4,122v,2,
145,Ie cuer qui dignem̄t /Tel dame ſeruira,37,l-122v-2-5,122v,2,
146,En la fin de ce monde Tel loier en aura,37,l-122v-2-6,122v,2,
147,En ꝑdurable ioie L'ame de lui ira,37,l-122v-2-7,122v,2,
148,Fox eſt qⁱ poꝛ pechié /Tel dame (ſeruira )g՚pira,37,l-122v-2-8,122v,2,
149,OR pꝛions tous ⁊ toutes /La dame gloꝛieuſe,38,l-122v-2-9,122v,2,
150,Et ſon filz qui poꝛnoꝰ ſouffri Moꝛt dolereuſe.,38,l-122v-2-10,122v,2,
151,(Nous gart ⁊ nous otroit) De la pꝛiſon d'enfer Qⁱ tant eſt angoiſſeuſe,38,l-122v-2-11,122v,2,
152,Nous gart ⁊ nous otroit La ioie deliteuſe.,38,l-122v-2-12,122v,2,
