line_no,text,lg,l_id,folio,col,speaker
48,Volt toꝛmēter la m՚e Et le petit enfant,12,l-108r-1-15,108r,1,
49,Mais diex yeſtendi largem̄t ſes v՚tus,13,l-108r-1-16,108r,1,
50,La veille du noel Qnt le ſoir fu venus,13,l-108r-1-17,108r,1,
51,Fu li bourgois en cuer Durem̄t iraſcus,13,l-108r-1-18,108r,1,
52,Ainſi cō voꝰ oꝛrez Se ie ſui en tē dus,13,l-108r-1-19,108r,1,
53,En guiſe d'un poure home S'en vint li ſatenas,14,l-108r-2-1,108r,2,
54,Ml՚t fiſt le mehēgnié Et ꝯtrefiſt le las,14,l-108r-2-2,108r,2,
55,Le boꝛiois l'ē cōtra Si le pꝛiſt ꝑles bꝛas,14,l-108r-2-3,108r,2,
56,Belem̄t en l'oſtel L'ē a mené le pas,14,l-108r-2-4,108r,2,
57,Mais /li rois ih՚ucris Qⁱ toꝰ les biēs deꝑt,15,l-108r-2-5,108r,2,
58,En sēblāce d'ū poure Vint en l'oſtel tout tart,15,l-108r-2-6,108r,2,
59,Et iouſte l'ēnemi Qⁱ fu de l'autre ꝑt,15,l-108r-2-7,108r,2,
60,Si toſt cō le choiſi Si ſe n'eſt d'autre ꝑt,15,l-108r-2-8,108r,2,
61,Preudōs diſt li bourgois volez voꝰ herbergier,16,l-108r-2-9,108r,2,
62,Oil diſt /li ſains hons Car i'ē ai gñt meſtier,16,l-108r-2-10,108r,2,
63,Entrez ens diſt li hoſtes Biē voꝰ ferai couch՚,16,l-108r-2-11,108r,2,
64,Et ſi aurez aſſez A boiure ⁊ a meng՚,16,l-108r-2-12,108r,2,
65,OR fu diex ⁊ dëables Enſamble ē la maiſon,17,l-108r-2-13,108r,2,
66,Li boꝛiois ne ſot mie Q՚le eſtoit loꝛ facon,17,l-108r-2-14,108r,2,
67,Sa chāberiere a pelle Si li diſt ſa raiſon,17,l-108r-2-15,108r,2,
68,Serf moi ces .ii. pꝛeudōmes Sans noiſe ⁊ ſans tencon,17,l-108r-2-16,108r,2,
69,Il eſt ēnuit la nuit Q՚ li vrais diex fu nez,18,l-108r-2-17,108r,2,
70,Poꝛ ce veil biē qͥl ſoient Seruis ⁊ honoꝛez,18,l-108r-2-18,108r,2,
71,Ie m'ē vois aus matines .ij. cops ſont ia sōnez.,18,l-108r-2-19,108r,2,
72,Cele diſt volētiers Puis q՚ voꝰlevolez,18,l-108v-1-1,108v,1,
73,Hoſtes diſt /ih՚ucriſt Aueq՚s voꝰ irai.,19,l-108v-1-2,108v,1,
74,Li boꝛgois reſpōdi Ml՚t ioians en ſerai,19,l-108v-1-3,108v,1,
75,Et qñt noꝰ en venrōs Ml՚t aiſe voꝰ ferai,19,l-108v-1-4,108v,1,
76,Loꝛs ſ'ē vōt au mouſtier N'i font plꝰ de delay.,19,l-108v-1-5,108v,1,
77,OR ſ'enua li bourgois Auec /le creatour,20,l-108v-1-6,108v,1,
78,Mais il ne cuidoit pas Qⁱ fuſt /le ſauueour,20,l-108v-1-7,108v,1,
79,Ensāble ſ'ē alerent N'i font poīt de ſeiour,20,l-108v-1-8,108v,1,
80,L'ēnemi demoura Poꝛ faire gñt doloꝛ,20,l-108v-1-9,108v,1,
81,L'enemi demoꝛa Qui fu au feu aſſis,21,l-108v-1-10,108v,1,
82,Et faiſoit le malade Et le mal talentis,21,l-108v-1-11,108v,1,
83,La meſchine l'a pele Et li a dit amis,21,l-108v-1-12,108v,1,
84,Ce q՚ voudꝛés mēg՚ Tātoſt voꝰ ert tramis,21,l-108v-1-13,108v,1,
85,De mēg՚ dit li dëables Ne me pꝛēt nul talent,22,l-108v-1-14,108v,1,
86,Mais i'ai ſi tres gñt ſoif Q՚ la bouche me fent,22,l-108v-1-15,108v,1,
87,Vas toſt ala fōtaine Q՚ ie ſai vraiem̄t,22,l-108v-1-16,108v,1,
88,Qñt ie aurai beu I'aurai treſpaſſem̄t,22,l-108v-1-17,108v,1,
89,Ia fōtaine de quoy Li de ables demādoit,23,l-108v-1-18,108v,1,
90,Eſtoit hoꝛs de la ville Et gñt p՚ſſe y auoit,23,l-108v-1-19,108v,1,
91,La dame de laiens Qⁱ de l'ēfant giſoit,23,l-108v-2-1,108v,2,
92,Diſt a ſachāberiere Errāment q՚le yroit,23,l-108v-2-2,108v,2,
93,La pucele l'ētent Si pꝛiſt .i. pot errant,24,l-108v-2-3,108v,2,
94,A la fōtaine ala Moult durem̄t courant,24,l-108v-2-4,108v,2,
95,La dame ſi ſ'en doꝛt Ꝑ delez ſon enfant,24,l-108v-2-5,108v,2,
96,L'ēnemi ſe dꝛeca Si vint au bers courant,24,l-108v-2-6,108v,2,
97,Le petit enfant pꝛent Sile deſuolepa,25,l-108v-2-7,108v,2,
98,Tout nu entre ſes bꝛas Au feu l'ē apoꝛta,25,l-108v-2-8,108v,2,
99,Ou gñt bꝛaſier l'enfant Tantost ou feu geta,25,l-108v-2-9,108v,2,
100,Pꝰ ſ'eſt eſuanoys Laiens plus n'arreſta,25,l-108v-2-10,108v,2,
101,De dens le gñt bꝛaſier En la douce rouſee,26,l-108v-2-11,108v,2,
102,Sa tēdꝛe char fu toſt Gregie ⁊ embꝛaſee,26,l-108v-2-12,108v,2,
103,La meſchine ſ'en vint S'eſt en l'oſtel entree,26,l-108v-2-13,108v,2,
104,Qñt ne treuue leur oſte Si eſt toute effraee,26,l-108v-2-14,108v,2,
105,Le bꝛaſier vit ml՚t gñt Qⁱ fu amōcelez,27,l-108v-2-15,108v,2,
106,Et le pié de l'ēfant Qⁱ eſtoit embꝛaſez,27,l-108v-2-16,108v,2,
107,Paoꝛ ot en ſon cuer Mais nul mot n'a criez,27,l-108v-2-17,108v,2,
108,Ses poīs bat ⁊ de toꝛt Ses cheueus a tyrez,27,l-108v-2-18,108v,2,
109,Hoꝛs de l'oſtel iſſi Si ſ'ē cuert au mouſtier,28,l-108v-2-19,108v,2,
110,Ou ſes ſires eſtoit Pour dame dieu pͥer,28,l-109r-1-1,109r,1,
111,La pucele li ꝯte De l'enfant l'encōbꝛier,28,l-109r-1-2,109r,1,
112,Q՚ ſes oſtes auoit Geté ens ou bꝛaſier,28,l-109r-1-3,109r,1,
113,Qñt li ſires l'entent Au cuer en ot gñt rage,29,l-109r-1-4,109r,1,
114,Du gñt duel q՚il ot Li eſt taīt le viſage,29,l-109r-1-5,109r,1,
115,De dieu a regardé Le gloꝛieus ymage,29,l-109r-1-6,109r,1,
116,Doucem̄t le reclaīme De treſtout sō coꝛage,29,l-109r-1-7,109r,1,
117,Ha fait il /ih՚ucriſt Qⁱ en crois moꝛt ſouffriſtes,30,l-109r-1-8,109r,1,
118,Et a ceſte iournee De/la virge naſqⁱſtes,30,l-109r-1-9,109r,1,
119,/Sire cōfoꝛtez moi Ꝑ vos ſaītes m՚ites,30,l-109r-1-10,109r,1,
120,Gardez moi mō en fant Poꝛ qⁱ mō cuer eſt triſtes,30,l-109r-1-11,109r,1,
121,Puis va deuāt l'ymage De /la virge marie,31,l-109r-1-12,109r,1,
122,Poꝛ ſa fame deſpꝛie Qⁱ giſoit en geſine,31,l-109r-1-13,109r,1,
123,Adont ali boꝛgois Huchiee ſa meſchine,31,l-109r-1-14,109r,1,
124,OR toſt diſt il vas t'en A l'oſtel maītenant,32,l-109r-1-19,109r,1,
125,Et ſi n'ē fais ta dame Ne chiere ne ſamblant,32,l-109r-1-20,109r,1,
126,Tu pꝛēdꝛas .i. blāc dꝛāp Si y metras l'enfant,32,l-109r-1-21,109r,1,
127,Si le met en l'eſcrin Deſſi al'a iournant,32,l-109r-1-22,109r,1,
128,La pucele ſ'ē toꝛne Q՚ plꝰ n'i demoꝛa,33,l-109r-1-23,109r,1,
129,En l'oſtel eſt venue L'en fant tā toſt pꝛis a.,33,l-109r-2-1,109r,2,
130,En .i. dꝛap l'ēuolepe En l'eſcrin le bouta,33,l-109r-2-2,109r,2,
131,Sō meſtre vint ap՚s Foꝛm̄t ſe demēta,33,l-109r-2-3,109r,2,
132,Li bourgois en l'oſtel S'en eſt errāt venus,34,l-109r-2-4,109r,2,
133,/Ih՚ucriſt auec lui Ꝑ coi fu ſecourus,34,l-109r-2-5,109r,2,
134,Les gñs biēs qⁱl a fais Li ſeront biē rē dus,34,l-109r-2-6,109r,2,
135,Oꝛ entēdez ꝯm̄t Diex ya fait vertus,34,l-109r-2-7,109r,2,
136,Li boꝛgois fiſt errant Tātoſt la table mettre,35,l-109r-2-8,109r,2,
137,Car poꝛ l'a moꝛ de dieu Voult le poure repeſtre,35,l-109r-2-9,109r,2,
138,Pain ⁊ vin ⁊ viande Cōme a tel ioꝛ doit eſtre,35,l-109r-2-10,109r,2,
139,A mis en charité Et poꝛ/le roy celeſtre,35,l-109r-2-11,109r,2,
140,/Le roy de tout le mōde Fiſt aſſeoir p՚mier,36,l-109r-2-12,109r,2,
141,Le boꝛiois le ſemont Et pꝛent a effoꝛcier,36,l-109r-2-13,109r,2,
142,Iehucriſt le regarde Priſt loy a areſner,36,l-109r-2-14,109r,2,
143,Hoſtes diſt /nr՚e ſires Sauez q՚ voꝰ ferez,37,l-109r-2-19,109r,2,
144,Apoꝛtez moi le mes Qⁱ eſt enuolepez,37,l-109r-2-20,109r,2,
145,Ou dꝛap de cel eſcrin Qⁱ oꝛe y fu poꝛtez,37,l-109r-2-21,109r,2,
146,Car i'ē voudꝛai mēg՚ Tele eſt ma volētez,37,l-109r-2-22,109r,2,
147,Qñt li boꝛgois l'oÿ Si ot m՚ueille gñt,38,l-109r-2-23,109r,2,
148,De ce q՚ cil li va Tel choſe demandant,38,l-109v-1-1,109v,1,
149,Amis il n'i a riēs Diex li reſpont errant,38,l-109v-1-2,109v,1,
150,Sire ie voꝰ requier Ꝯ le m'a poꝛte auant,38,l-109v-1-3,109v,1,
151,Qvant li bourgois l'a tient Si cōmēce a pēſer,39,l-109v-1-4,109v,1,
152,Ꝑ la chāberiere a Fait l'enfant apoꝛter,39,l-109v-1-5,109v,1,
153,Deuant /nr՚e ſeigneur Le ua deſuoleper,39,l-109v-1-6,109v,1,
154,Adont ali bourgois Cōmēcié a ploꝛer,39,l-109v-1-7,109v,1,
155,Li bourgois i. coutel A ſus la table pꝛis,40,l-109v-1-8,109v,1,
156,A ſon hoſte le baille Si li a dit /amis,40,l-109v-1-9,109v,1,
157,Trēchiez ent ſ'il voꝰ pleſt Car il eſt biē roſtis,40,l-109v-1-10,109v,1,
158,Adont pͥſt le coutel /Lli bōs roys ih՚ucris,40,l-109v-1-11,109v,1,
159,Du lonc ⁊ du trauers Sus l'ēfant en fiſt crois,41,l-109v-1-12,109v,1,
160,Et ſi l'a alené En la bouche .iii. fois,41,l-109v-1-13,109v,1,
161,Loꝛs ot li enfes vie Et crie a haute vois,41,l-109v-1-14,109v,1,
162,Loꝛs ſe ꝑt de leens /Li rois de tous les roys,41,l-109v-1-15,109v,1,
163,Si toſt cō li bourgois Vit ſon enfant en vie,42,l-109v-1-16,109v,1,
164,Loꝛs ſot il biē q՚ diex /Li filz /ſainte marie,42,l-109v-1-17,109v,1,
165,Auoit laiens eſté Et en ſa cōpaignie,42,l-109v-1-18,109v,1,
166,Ses maīs tint v՚s le ciel Ih՚criſt m՚ci crie,42,l-109v-1-19,109v,1,
167,Adont acole et baiſe Doucem̄t ſon enfant,43,l-109v-1-20,109v,1,
168,A ſa m՚e le poꝛte Et tout li va cōtant,43,l-109v-2-1,109v,2,
169,Qñt la dame le ſot Si ot m՚ueille gñt,43,l-109v-2-2,109v,2,
170,Loꝛs firēt plꝰ de bien Q՚ n'oꝛent fait auant,43,l-109v-2-3,109v,2,
171,Li enfes a .vii. ans Fu a l'eſcole mis,44,l-109v-2-4,109v,2,
172,Des lettres ſot aſſez En dieu a sō cuer mis,44,l-109v-2-5,109v,2,
173,Sō pere li conta Cōme /diex ih՚ucris,44,l-109v-2-6,109v,2,
174,L'ot reſcous et tenſé Des maīs a l'anemis,44,l-109v-2-7,109v,2,
175,Ov boꝛc de /valēciēnes Auindꝛēt ces vertus,45,l-109v-2-8,109v,2,
176,Ainſint ſont bones gens Du vrai dieu ſecoꝛus.,45,l-109v-2-9,109v,2,
177,Si li pꝛiōs de cuer Et li rendōs ca ius,45,l-109v-2-10,109v,2,
178,Ꝑ coi nos ames ſoient En ſes ſains ciex laſſus,45,l-109v-2-11,109v,2,
