line_no,text,lg,l_id,folio,col,speaker
35,Mes nē ne ſauoit mie Ce q՚n sō cuer penſoit,9,l-313r-2-6,313r,2,
36,Qr̃ en gñt auarice Tout ſon cuer mis auoit,9,l-313r-2-7,313r,2,
37,ET tant que il avint ⁊ n'a pas longuem̄t,10,l-313r-2-8,313r,2,
38,C'ō vendoit leblé ch՚ ⁊ le pain enſement,10,l-313r-2-9,313r,2,
39,Celle don ie voꝰ di En vendoit largem̄t,10,l-313r-2-10,313r,2,
40,⁊ ml՚t auoit gñt ioie De l'encheriſſement,10,l-313r-2-11,313r,2,
41,VN iour en voia vendꝛe Doublé ꝑ ſon ſergent,11,l-313r-2-12,313r,2,
42,Cō celle qui eſtoit D'argent foꝛm̄t en gñt,11,l-313r-2-13,313r,2,
43,A icelle ioꝛnee Fu plus ch՚ q՚ deuant,11,l-313r-2-14,313r,2,
44,Ne qⁱl ne fu apꝛés Ainz vint en abaiſſant,11,l-313r-2-15,313r,2,
45,QÑt vint .viii. ioꝛz ap՚s Doublé en voia vendꝛe,12,l-313r-2-16,313r,2,
46,⁊ diſt asō ſergent Ml՚t bn̄ li ſot apn̄dꝛe,12,l-313r-2-17,313r,2,
47,Ne le donne p˞ mains Q՚ tu ſoloies vendꝛe,12,l-313r-2-18,313r,2,
48,Non ferai ie diſt cil Qⁱ bn̄ la ſot entendꝛe,12,l-313r-2-19,313r,2,
49,LOꝛs ſe miſt ala voie ⁊ ſe pꝛiſt a haſter,13,l-313v-1-1,313v,1,
50,Onq՚s iuqu'au marchié Ne ſe voſt arreſter,13,l-313v-1-2,313v,1,
51,Son blé ne pot pas vendꝛe Ne n'ē voſt pas laſch՚,13,l-313v-1-3,313v,1,
52,A ſon oſtel arriere Se pꝛiſt aretoꝛner,13,l-313v-1-4,313v,1,
53,LI valez retoꝛna En ſon oſtel arr՚e,14,l-313v-1-5,313v,1,
54,Qñt la dame le vit Sili fiſt laide ch՚e,14,l-313v-1-6,313v,1,
55,De rage ⁊ de foꝛſen A mué ſa maniere,14,l-313v-1-7,313v,1,
56,Loꝛs ꝯmence amaudire Sergent ⁊ chāberiere,14,l-313v-1-8,313v,1,
57,POur la raiſon de ce Q՚ le blé ſ'a baiſſa,15,l-313v-1-9,313v,1,
58,Dieu pͥſt arenoier Souuant ſe courouca,15,l-313v-1-10,313v,1,
59,⁊ a ſainz ⁊ a ſaintes Ml՚t durem̄t tenca,15,l-313v-1-11,313v,1,
60,Ml՚t mauueſe pensee Dedenz ſon cuer penſa,15,l-313v-1-12,313v,1,
61,EN ſon jardin entra Anſi ꝯme deſuee,16,l-313v-1-13,313v,1,
62,Tout ꝑ lui ſe demente Gñt dolour amenee,16,l-313v-1-14,313v,1,
63,Ainſi ꝯele eſtoit Ainſi faite pensee,16,l-313v-1-15,313v,1,
64,L'anemi ſ'aꝑut A lui ſanz demouree,16,l-313v-1-16,313v,1,
65,EN guiſe d'un bel home Vint l'anemi ali,17,l-313v-1-17,313v,1,
66,De ladame ſeur pñdꝛe Mie ne ſ'alenti,17,l-313v-1-18,313v,1,
67,Tan toſt li dem̄da Oꝛ ne m'i ſoit manti,17,l-313v-1-19,313v,1,
68,Qⁱ t'a ſi couroucie ⁊ celle reſpondi,17,l-313v-2-1,313v,2,
69,CErtes ſire diſt elle Ne voꝰ mētiré mie,18,l-313v-2-2,313v,2,
70,Le blé eſt abeſie Dont ie ſui couroucie,18,l-313v-2-3,313v,2,
71,Reſpont li anemi Oꝛ ſoies apaſie,18,l-313v-2-4,313v,2,
72,Car ſe tu me vuz croire L'annee eſt encherie,18,l-313v-2-5,313v,2,
73,SIre diſt la chaitiue Volent՚s voꝰ creroi,19,l-313v-2-6,313v,2,
74,Mes q՚ le blé enchere Volent՚s voꝰ creroi,19,l-313v-2-7,313v,2,
75,Reſpont li anemi Ne ſoies en eſmoi,19,l-313v-2-8,313v,2,
76,Car ſe du tien me dōnes Bn̄ te ꝯſeilleray,19,l-313v-2-9,313v,2,
77,Qñt celle l'en tendi Si reſpondi bꝛiem̄t,20,l-313v-2-10,313v,2,
78,Ie voꝰ donrai ma gñche Treſtout entierement,20,l-313v-2-11,313v,2,
79,Qñt le mauués l'entent Si reſpont erranment,20,l-313v-2-12,313v,2,
80,Ie uueil lacharte auoir Sanz point d'areſtement,20,l-313v-2-13,313v,2,
81,L'Anemi ſ'a pꝛocha Dela maleüree,21,l-313v-2-14,313v,2,
82,Vne pome lia Enla boche boutee,21,l-313v-2-15,313v,2,
83,De ſa ſaliue pn̄t Cele bn̄ li agree,21,l-313v-2-16,313v,2,
84,Vne leſtre en afaite Sanz plꝰ de demoꝛee,21,l-313v-2-17,313v,2,
85,QÑt il ot fait la leſtre Tentoſt ynellepas,22,l-313v-2-18,313v,2,
86,La beguine en apelle Sez tu que tu feras,22,l-313v-2-19,313v,2,
87,Tu te feras malade Le pꝛeſtre mend՚as,22,l-314r-1-1,314r,1,
88,⁊ begui /ih՚ucriſt En paī tu receuras,22,l-314r-1-2,314r,1,
89,De ceſte choſe ci Te pꝛi ⁊ te requier,23,l-314r-1-3,314r,1,
90,Qñt l'auras receü Garde ne le toich՚,23,l-314r-1-4,314r,1,
91,⁊ ſe tu le puez faire A .i. crapoſt meng՚,23,l-314r-1-5,314r,1,
92,Le blé encherira Dont tu as deſirer,23,l-314r-1-6,314r,1,
93,FAi ce que ie te pͥ ⁊ ſi ſoies c՚taine,24,l-314r-1-7,314r,1,
94,Q՚ ſera ſichier temps Ainz q՚ paſſe qⁱnzaine,24,l-314r-1-8,314r,1,
95,Ꝯq՚s mes ne veiz Annee ſi vilaine,24,l-314r-1-9,314r,1,
96,Qñt celle l'entendi Ml՚t gñt ioie demaine,24,l-314r-1-10,314r,1,
97,LI anemi ſ'en toꝛne ⁊ celle demoura,25,l-314r-1-11,314r,1,
98,Tantoſt ſe fiſt malade Lepꝛouoire menda,25,l-314r-1-12,314r,1,
99,⁊ il ieſt venus Lecoꝛs dieu apoꝛta,25,l-314r-1-13,314r,1,
100,Qñt il a ꝯfeſſee Erranment li dōna,25,l-314r-1-14,314r,1,
101,LA fole recut dieu Mes el ne l'uſa mie,26,l-314r-1-15,314r,1,
102,Errant pͥſt .i. capouſt Ne ſ'ieſt alentie,26,l-314r-1-16,314r,1,
103,⁊ de denz .i. eſcrin Si le miſt ꝑ folie,26,l-314r-1-17,314r,1,
104,Hé las ꝯme ci a Robe tres mal ꝑtie,26,l-314r-1-18,314r,1,
105,OR eſt /le douz ih՚us Auec le bouterel,27,l-314r-1-19,314r,1,
106,Sachiez qⁱl n'ot en li Ne ioie ne reuel,27,l-314r-2-1,314r,2,
107,A bꝛaire ſi ſe puiſt Ne li fut mie bel,27,l-314r-2-2,314r,2,
108,Anſi ꝯ vn enfant Qⁱ eſt nez de nouel,27,l-314r-2-3,314r,2,
109,ET qñt lachāberiere Oï tel enfant bꝛaire,28,l-314r-2-4,314r,2,
110,Q՚ dame dieu voſt Demoſtrer l'eſſemplaire,28,l-314r-2-5,314r,2,
111,En la chambꝛe ſa dame Se com̄ca a traire,28,l-314r-2-6,314r,2,
112,Lauoiz a bn̄ oïe Mes el ne ſait q՚ faire,28,l-314r-2-7,314r,2,
113,A Sa dame ſ'en vint ⁊ ſi li ua diſſant,29,l-314r-2-8,314r,2,
114,Ma dame i'ai oÿ Braire .I. petit enfant,29,l-314r-2-9,314r,2,
115,Ie cuit que voꝰ auez Trauaillé maītenant,29,l-314r-2-10,314r,2,
116,Qñt celle l'en tendi Ml՚t la ua laidengent,29,l-314r-2-11,314r,2,
117,DOu miex q՚l onq՚s puet S'en iſt tout eſbafee,30,l-314r-2-12,314r,2,
118,La pucelle ſ'en part N'ieſt plus demouree,30,l-314r-2-13,314r,2,
119,Chiés le p՚ſtre en ala Si li dit ſapensee,30,l-314r-2-14,314r,2,
120,Q՚le craint q՚ ſa dame Ne ſ'ait en fantoſmee,30,l-314r-2-15,314r,2,
121,DE lauoiz q՚l oït Auoit la face neire,31,l-314r-2-16,314r,2,
122,Le pꝛeſtre l'eſcouta Mes il ne la puet croire,31,l-314r-2-17,314r,2,
123,⁊ celle ſ'a genoille Par deuāt le˞puoire,31,l-314r-2-18,314r,2,
124,⁊ iure fermement Q՚ c'eſtoit choſe voire,31,l-314r-2-19,314r,2,
125,PAr foy ce diſt le pꝛeſtre g'irai ali parl՚,32,l-314v-1-1,314v,1,
126,⁊ de ſa ꝯſcience Enquerre ⁊ dem̄der,32,l-314v-1-2,314v,1,
127,Loꝛs ſe miſt ala voie ⁊ ſe pͥſt ahater,32,l-314v-1-3,314v,1,
128,Onq՚s iuſq̃ l'oſtel Ne ſe voſt arreſt՚,32,l-314v-1-4,314v,1,
129,LA fauſe papelarde voit lepꝛeſtre venir,33,l-314v-1-5,314v,1,
130,De pooꝛ li com̄ce Tout le cuer afremir,33,l-314v-1-6,314v,1,
131,Sur ſon lit ſ'eſt cochie Semblant fiſt de doꝛmir,33,l-314v-1-7,314v,1,
132,Le pꝛeſtre l'a pela Qⁱ fu p˞ dieu ſeruir,33,l-314v-1-8,314v,1,
133,FAme ce diſt li p՚ſtre Eſtes voꝰ en doꝛmie,34,l-314v-1-9,314v,1,
134,Ne nil ſire diſt ele Mes ieſui mehaignie,34,l-314v-1-10,314v,1,
135,Oꝛ me dites fait il ⁊ nel me celez mie,34,l-314v-1-11,314v,1,
136,Eſt ce voir q՚ voꝰ eſtes D'un enfant acouchie,34,l-314v-1-12,314v,1,
137,CE c'eſt voir ſi le faites Apoꝛt՚ au moutier,35,l-314v-1-13,314v,1,
138,En l'eure le ferai Leuer ⁊ baptizer,35,l-314v-1-14,314v,1,
139,Qñt celle l'entendi Vis cuida en rag՚,35,l-314v-1-15,314v,1,
140,Ml՚t vilm̄t comenca Lepꝛeſtre alaidenger,35,l-314v-1-16,314v,1,
141,AInsi ꝯme le pꝛeſtre Parloit ala beguine,36,l-314v-1-17,314v,1,
142,⁊ qu'i voloit auoir De ſon cuer la couine,36,l-314v-1-18,314v,1,
143,Le roi qui ſires eſt De la v՚tu devine,36,l-314v-1-19,314v,1,
144,En l'eſcrin ou il fu S'eſcͥa de rauīne,36,l-314v-2-1,314v,2,
145,QÑt le pꝛeſtre l'oÿ Coleur pͥſt amuer,37,l-314v-2-2,314v,2,
146,A la beguine diſt Oꝛ ne puez tu celer,37,l-314v-2-3,314v,2,
147,Q՚ tu n'aies enfant Ial'ay oÿ crier,37,l-314v-2-4,314v,2,
148,Ie croy que tu lepenſes Anuit a eſtñgler,37,l-314v-2-5,314v,2,
149,PReſtre diſt la beguine Voſ aiz male reſon,38,l-314v-2-6,314v,2,
150,Qñt voꝰ me meté ſus Itele meſpꝛiſon,38,l-314v-2-7,314v,2,
151,Loꝛs ſ'en ꝑti li p՚ſtre N'i fiſt aratoiſon,38,l-314v-2-8,314v,2,
152,Chiés le pꝛevost ſ'ē va Si li diſt ſa raiſon,38,l-314v-2-9,314v,2,
153,TOut ce qⁱl ot troué Au p՚uoſt raconta,39,l-314v-2-10,314v,2,
154,Li p՚uoſt l'en tendi ⁊ ml՚t bien l'eſcouta,39,l-314v-2-11,314v,2,
155,Loꝛs ſe ſont mis a voie Chaſcū d'eꝰ ſe haſta,39,l-314v-2-12,314v,2,
156,⁊ qñt il vīdꝛent pꝛés Le pꝛevost ſ'areſta,39,l-314v-2-13,314v,2,
157,PReſtre diſt li p՚uoſt Alez ali parl՚,40,l-314v-2-14,314v,2,
158,⁊ de ſa ꝯcience Enquerre ⁊ dem̄der,40,l-314v-2-15,314v,2,
159,Ie demoꝛai ca hoꝛs Poꝛ le fait eſcouter,40,l-314v-2-16,314v,2,
160,Voire ce diſt le pꝛeſtre Penſez del'eſpleter,40,l-314v-2-17,314v,2,
161,LE pꝛeſtͤ ent̃ atant En l'oſtel erranment,41,l-314v-2-18,314v,2,
162,La beguine apela Bel ⁊ coꝛtoiſement,41,l-314v-2-19,314v,2,
163,⁊ celle reſpondi Ml՚t oꝛguilleuſemēt,41,l-315r-1-1,315r,1,
164,⁊ lep՚uoſt entre anz Toſt ⁊ iſnelement,41,l-315r-1-2,315r,1,
165,OR fu lapapelarde De ces .ii. areſnie,42,l-315r-1-3,315r,1,
166,Ainſi ꝯil ꝑloient ⁊ licoꝛs dieu ſ'eſcͥe,42,l-315r-1-4,315r,1,
167,Sihaut q՚ chaſcū d'eꝰ A bn̄ lauoiz oïe,42,l-315r-1-5,315r,1,
168,Loꝛs pn̄nent la begueine Errāment l'ont ſaiſie,42,l-315r-1-6,315r,1,
169,OR toſt diſt le pꝛevost Rendez noꝰ cel enfant,43,l-315r-1-7,315r,1,
170,Ou nꝰ voꝰ en marron Enpͥſon maītenant,43,l-315r-1-8,315r,1,
171,Loꝛs entrent ēlachābꝛe Par treſtot vōt q՚rant,43,l-315r-1-9,315r,1,
172,Ml՚t longuem̄t ont quis Mes ne trueuēt nëant,43,l-315r-1-10,315r,1,
173,LE pꝛevost ⁊ le pꝛeſtre Cel eſcͥnet trouerent,44,l-315r-1-11,315r,1,
174,Ou le coꝛs dieu eſtoit Errant le deſf՚merent,44,l-315r-1-12,315r,1,
175,⁊ qñt il fu ouert Le crapot itrouerent,44,l-315r-1-13,315r,1,
176,⁊ le coꝛs /ih՚ucⁱſt Dont ml՚t ſe m՚ueillerent,44,l-315r-1-14,315r,1,
177,LI paī ſi reſailli Del'eſcrin ou fu mis,45,l-315r-1-15,315r,1,
178,Deſus la deſtre eſpaule Au pꝛeſtre ſ'eſt aſſis,45,l-315r-1-16,315r,1,
179,Qñt le pꝛeſtre leuit Si a sō giron mis,45,l-315r-1-17,315r,1,
180,Licoꝛs dieu ideſcent Iluec fu recuillis,45,l-315r-1-18,315r,1,
181,LE pꝛevost ſ'agenoille Foꝛment ſ'umilia,46,l-315r-1-19,315r,1,
182,Sus lecoꝛs /ih՚ucⁱſt Son chaꝑon gita,46,l-315r-2-1,315r,2,
183,⁊ il entre de denz Lepꝛeſtre l'en poꝛta,46,l-315r-2-2,315r,2,
184,Lep՚uoſt pͥſt lafole Q՚ plꝰ n'i arreſta,46,l-315r-2-3,315r,2,
185,QI Eueſque lafiſt Ꝑ deuant lui venir,47,l-315r-2-4,315r,2,
186,⁊ ſon fait li demende ⁊ ele liua gehir,47,l-315r-2-5,315r,2,
187,De ce q̃ li adit A fait chaſcū fremir,47,l-315r-2-6,315r,2,
188,Loꝛs iugierēt ꝑdꝛoit Q՚l en deuoit moꝛir,47,l-315r-2-7,315r,2,
189,Erranment fu la buche En la place apoꝛtee,48,l-315r-2-8,315r,2,
190,P˞ la beguine ardoir L'ont tan toſt alumee,48,l-315r-2-9,315r,2,
191,Par iugement fu arſe A icelle joꝛnee,48,l-315r-2-10,315r,2,
192,El ne fu gaires plaīte De ceus de la ꝯtree,48,l-315r-2-11,315r,2,
193,AIcelle ioꝛnee Reuint lianemis,49,l-315r-2-12,315r,2,
194,Qⁱ voſt auoir le don Q՚ li auoit pꝛomis,49,l-315r-2-13,315r,2,
195,Sanz nl՚ autre deng՚ En la gñche ſ'eſt mis,49,l-315r-2-14,315r,2,
196,Treſtoute l'en poꝛta Ml՚t gñt foꝛce yamis,49,l-315r-2-15,315r,2,
197,TOut véāt eus l'en poꝛta Nꝰ ne lios deſfendꝛe,50,l-315r-2-16,315r,2,
198,Mauuais fait tel ſeign˞ Seruir ꝯn'oſe atendꝛe,50,l-315r-2-17,315r,2,
199,Gardon noꝰ de ſes laz Qⁱ ne noꝰ puiſſe pn̄dꝛe,50,l-315r-2-18,315r,2,
200,Mes au /douz ih՚ucⁱſt Nos puiſſiō noꝰ touz rēdꝛe,50,l-315r-2-19,315r,2,
201,OR pꝛion touz adieu ⁊ a/ſa douce mere,51,l-315v-1-1,315v,1,
202,Qⁱl nos weille deſfendꝛe De la gñt moꝛt amere,51,l-315v-1-2,315v,1,
203,Mes en la ſainte joie Qⁱ tant eſt bele ⁊ clere,51,l-315v-1-3,315v,1,
204,Puiſſon noꝰ touz al՚ Deuant dieu noſtͤ pere,51,l-315v-1-4,315v,1,
