line_no,text,lg,l_id,folio,col,speaker
30,Ou virginité neſt mau miſe,4,l-36r-1-8,36r,1,
31,Com iecro cūs aſnes ait ame,4,l-36r-1-9,36r,1,
32,Vꝰ namez dieu ne ſainte ygliſſe,4,l-36r-1-10,36r,1,
33,Barbieꝛ ſans raſoꝛ sāz touaille,5,l-36r-1-11,36r,1,
34,Qⁱ ne ſes ronnieꝛ ne reꝛe,5,l-36r-1-12,36r,1,
35,Tu nas ne bacin neciſailles,5,l-36r-1-13,36r,1,
36,De quoi chaufes iaue cleꝛe,5,l-36r-1-14,36r,1,
37,Il neſt riens nee que tu vailles,5,l-36r-1-15,36r,1,
38,Foꝛs a dire parole ameꝛe,5,l-36r-1-16,36r,1,
39,Soutremeꝛ fus encoꝛ iailles,5,l-36r-1-17,36r,1,
40,⁊ fais pꝛoueſce qui ipeꝛe,5,l-36r-1-18,36r,1,
41,Charlos tu as toutes tes lois,6,l-36r-1-19,36r,1,
42,Tu es iuif ⁊ creſtien,6,l-36r-1-20,36r,1,
43,TU es ch՚r et bouriois,6,l-36r-1-21,36r,1,
44,Et qñt tu veus cleꝛs arcien,6,l-36r-1-22,36r,1,
45,Tu es maqueꝛiau chaſcū mois,6,l-36r-1-23,36r,1,
46,Ce dient bn̄ li ancien,6,l-36r-1-24,36r,1,
47,Tu fes ſouuēt ꝑ tō gabois,6,l-36r-1-25,36r,1,
48,Ioindꝛe .ij. cus a .i. lien,6,l-36r-1-26,36r,1,
49,Barbieꝛ oꝛ eſt litemps venus,7,l-36r-1-27,36r,1,
50,De mau parleꝛ ⁊ demeſdire,7,l-36r-1-28,36r,1,
51,⁊ vꝰ ſeꝛois ancois chanu,7,l-36r-1-29,36r,1,
52,Q՚ vꝰ leſſiez ceſte matieꝛe,7,l-36r-1-30,36r,1,
53,Mes vꝰ mourez poures ⁊ mis,7,l-36r-1-31,36r,1,
54,Car vꝰ deuenez delempire,7,l-36r-1-32,36r,1,
55,Se ſui pour maq՚riau tenus,7,l-36r-1-33,36r,1,
56,Len vꝰ retient aualidire,7,l-36r-1-34,36r,1,
57,Charlos charlos biau doꝰ amis,8,l-36r-1-35,36r,1,
58,Tute fes as enfās le roi,8,l-36r-1-36,36r,1,
59,Se tu ies qui ci amis,8,l-36r-1-37,36r,1,
60,Tu ies autant cōme amoi,8,l-36r-1-38,36r,1,
61,De ſembleꝛ fox ties entremis,8,l-36r-2-1,36r,2,
62,Mes ꝑ les ieus dōt ie te voi,8,l-36r-2-2,36r,2,
63,Tiex ta argent ē paume mis,8,l-36r-2-3,36r,2,
64,Qⁱ eſt aſſez plus fous detoi,8,l-36r-2-4,36r,2,
65,Barbieꝛ oꝛ vienēt les groiſeles,9,l-36r-2-5,36r,2,
66,Li groiſeillieꝛ ſt՚ boꝛiōne,9,l-36r-2-6,36r,2,
67,⁊ ie vꝰ rapoꝛt les nouuelles,9,l-36r-2-7,36r,2,
68,Q՚i front uos sōt li boꝛiō ne,9,l-36r-2-8,36r,2,
69,Se ſai ſe ce feꝛont cenelles,9,l-36r-2-9,36r,2,
70,Qⁱ ton vis ont auirōne,9,l-36r-2-10,36r,2,
71,Ells ſeꝛont v՚meilles ⁊ belles,9,l-36r-2-11,36r,2,
72,Auant q՚ len ait moiſſōne,9,l-36r-2-12,36r,2,
73,CE neſt une meſeleꝛie,10,l-36r-2-13,36r,2,
74,Charlos ancois eſt gouteꝛoſe,10,l-36r-2-14,36r,2,
75,Foy que ie doi ſainte marie,10,l-36r-2-15,36r,2,
76,Q՚ vꝰ namez de nulle choſe,10,l-36r-2-16,36r,2,
77,Vꝰ creez miex en iuieꝛie,10,l-36r-2-17,36r,2,
78,Qⁱ la veꝛité dire en oſſe,10,l-36r-2-18,36r,2,
79,Qñ celui qui ꝑ ſeignoꝛie,10,l-36r-2-19,36r,2,
80,A la poꝛte denfeꝛ deſcloſe,10,l-36r-2-20,36r,2,
81,Et ne quedēt ſe ruſtebuef,11,l-36r-2-21,36r,2,
82,Q՚ nous cōnoiſt paſſe .x. ans,11,l-36r-2-22,36r,2,
83,Vouloit dire .ij. motes mies,11,l-36r-2-23,36r,2,
84,Mes qũ dire fuſt voir diſans,11,l-36r-2-24,36r,2,
85,Ne contre toi ne amondes,11,l-36r-2-25,36r,2,
86,Mes par le uoir ſe fuſt mis ans,11,l-36r-2-26,36r,2,
87,Ie le weil bn̄ ſi tu le veus,11,l-36r-2-27,36r,2,
88,Q՚ le meilleur ſoit eſliſſās,11,l-36r-2-28,36r,2,
89,Seignoꝛ ꝑ la foi q՚ vꝰ doi,12,l-36r-2-29,36r,2,
90,Ie ne ſai lemeilloꝛ eſlire,12,l-36r-2-30,36r,2,
91,Le maīs piour ſi cō ie croi,12,l-36r-2-31,36r,2,
92,Vꝰ eſlire ie bn̄ du pire,12,l-36r-2-32,36r,2,
93,Charlot ne vaut ne ce ne quoi,12,l-36r-2-33,36r,2,
94,Qⁱ la ueꝛité ē veut dire,12,l-36r-2-34,36r,2,
95,Il ua ne creance ne foi,12,l-36r-2-35,36r,2,
96,Ne cūs chiens qͥ charoine tire,12,l-36r-2-36,36r,2,
97,LI barbieꝛs cōnoit bōne gēt,13,l-36r-2-37,36r,2,
98,⁊ ſi les ſeꝛt ⁊ les hōneure,13,l-36r-2-38,36r,2,
99,Et met en eulz coꝛs ⁊ argent,13,l-36v-1-1,36v,1,
100,Poine deſeꝛuir deure ē eure,13,l-36v-1-2,36v,1,
101,Siſet ſon meſtieꝛ bel ⁊ gent,13,l-36v-1-3,36v,1,
102,Se beſoing li recouroit ſeure,13,l-36v-1-4,36v,1,
103,Et ſ'a en lui ſi biau ſeꝛiant,13,l-36v-1-5,36v,1,
104,Q՚ com plus vit ⁊ plus couleure,13,l-36v-1-6,36v,1,
