line_no,text,lg,l_id,folio,col,speaker
225,Tout eſt tiē quāq՚ tu verras,28,l-173r-1-6,173r,1,
226,Poꝛ ce li dit qu'ele pēſoit,28,l-173r-1-7,173r,1,
227,Q՚ a l'yaue l'enuoieroit,28,l-173r-1-8,173r,1,
228,.I. fil pꝛiſt lueq՚s trouua,28,l-173r-1-9,173r,1,
229,L'un bout en sō pié li loia,28,l-173r-1-10,173r,1,
230,Et l'autre au pié de la ſoꝛis,28,l-173r-1-11,173r,1,
231,Et puis ſe ſont ou flueue mis,28,l-173r-1-12,173r,1,
232,La raīne en l'yaue ſ'eſt lanciee,28,l-173r-1-13,173r,1,
233,La ſoꝛis a ali lanciee,28,l-173r-1-14,173r,1,
234,Tant a ꝑ l'yaue trainee,28,l-173r-1-15,173r,1,
235,La ſoꝛis q՚l fu deuiee,28,l-173r-1-16,173r,1,
236,Sa volēté a acōplie,28,l-173r-1-17,173r,1,
237,Ꝑ barat ⁊ ꝑ tricherie,28,l-173r-1-18,173r,1,
238,Ꝑ auēture ainſi auint,28,l-173r-1-19,173r,1,
239,C'un eſtouffle ꝑ ilec vīt,28,l-173r-1-20,173r,1,
240,La ſoꝛis flotāt ot veue,28,l-173r-1-21,173r,1,
241,Si toſt cō l'ot aꝑceue,28,l-173r-1-22,173r,1,
242,A la ſoꝛis ſ'eſt arreſtee,28,l-173r-1-23,173r,1,
243,La raine au bec a a poꝛtee,28,l-173r-1-24,173r,1,
244,Qⁱ ſ'eſtoit au fil atachiee,28,l-173r-1-25,173r,1,
245,Ainſi fu la ſoꝛis vēgie,28,l-173r-1-26,173r,1,
246,Car la raīne qui l'ot tuee,28,l-173r-1-27,173r,1,
247,En toſt du buſard deuoꝛee,28,l-173r-1-28,173r,1,
248,QViconq՚s veult q՚ l'ē ſe fie,29,l-173r-1-29,173r,1,
249,En li et q՚ le ſ'i afie,29,l-173r-1-30,173r,1,
250,Aidier li doit ou il li die,29,l-173r-1-31,173r,1,
251,Q՚ il n'eſt pas de ſa ꝑtie,29,l-173r-1-32,173r,1,
252,Car qui oeure de traiſon,29,l-173r-1-33,173r,1,
253,Auoir en doit mal g՚redō,29,l-173r-1-34,173r,1,
254,Un vouſtre viel ⁊ de gñt aage,30,l-173r-1-35,173r,1,
255,Emplume et plaī de malage,30,l-173r-1-36,173r,1,
256,Veoit qⁱl ne ſe puet aidier,30,l-173r-1-37,173r,1,
257,Ne ſa vitaille pourchacier,30,l-173r-1-38,173r,1,
258,A vn aigle ꝑ auenture,30,l-173r-1-39,173r,1,
259,En tourna ſa meſauēture,30,l-173r-1-40,173r,1,
260,Les aigles a mēgiez treſtous,30,l-173r-1-41,173r,1,
261,Car il eſtoit trop fameillous,30,l-173r-1-42,173r,1,
262,De dens le ni ſ'eſt a croupis,30,l-173r-1-43,173r,1,
263,Le miex qu'il puet ſ'eſt atapis,30,l-173r-2-1,173r,2,
264,Et qñt l'aigle a poꝛtoit paſtel,30,l-173r-2-2,173r,2,
265,Au bel receuoit le moꝛſel,30,l-173r-2-3,173r,2,
266,Long tēps l'a l'aigle apaſtelee,30,l-173r-2-4,173r,2,
267,Et noꝛrie et ſa oulee,30,l-173r-2-5,173r,2,
268,N'onq՚s de riens ne ſ'apcut,30,l-173r-2-6,173r,2,
269,Tant cōme le voultre ſe tut,30,l-173r-2-7,173r,2,
270,.I. ioꝛ fu qⁱl fiſt gñt tēpeſte,30,l-173r-2-8,173r,2,
271,Qⁱ ml՚t mal fiſt a maīte beſte,30,l-173r-2-9,173r,2,
272,De pluie ⁊ de vēt ce me sāble,30,l-173r-2-10,173r,2,
273,De ſcriſtre ⁊ de tōnoure enſamble,30,l-173r-2-11,173r,2,
274,Et qñt le tōnoirre failli,30,l-173r-2-12,173r,2,
275,Et le tēps ſe fu embelli,30,l-173r-2-13,173r,2,
276,Delez ſon ny l'aigle ſeoit,30,l-173r-2-14,173r,2,
277,Qⁱ durem̄t mouilliee eſtoit,30,l-173r-2-15,173r,2,
278,Ses elles fiert ⁊ ſi ſes queult,30,l-173r-2-16,173r,2,
279,Tout trāblat du froit q՚ il eut,30,l-173r-2-17,173r,2,
280,A l'eſgreſſe diſt qⁱl eſtoit,30,l-173r-2-18,173r,2,
281,Tout entrepꝛis ⁊ ſi n'auoit,30,l-173r-2-19,173r,2,
282,Onq՚s mais ſi mal tēps veü,30,l-173r-2-20,173r,2,
283,L'eſtouffle ne ſ'eſt pas teu,30,l-173r-2-21,173r,2,
284,Et li diſt ains q՚ fuſſes ne,30,l-173r-2-22,173r,2,
285,Fui ie iadis plꝰ mal mene,30,l-173r-2-23,173r,2,
286,D'une tēpeſte de gales,30,l-173r-2-24,173r,2,
287,Tele ne fu ne n'ert iamés,30,l-173r-2-25,173r,2,
288,Quant ce ot dit ſi ſ'aꝑcut,30,l-173r-2-26,173r,2,
289,La teſte baiſſa ſi ſe tut,30,l-173r-2-27,173r,2,
290,L'aigle ⁊ l'aigleſſe l'ōt oÿ,30,l-173r-2-28,173r,2,
291,Qⁱ n'ē furent pas eſioy,30,l-173r-2-29,173r,2,
292,Diſt l'aigle tu n'es pas mō filz,30,l-173r-2-30,173r,2,
293,Q՚ ainq՚s feüſſes nez vis,30,l-173r-2-31,173r,2,
294,Tu noꝰ as nos faons mēgiez,30,l-173r-2-32,173r,2,
295,Maītenāt en ſerons vēgiez,30,l-173r-2-33,173r,2,
296,Plus toſt qⁱl vindꝛēt ali vīdꝛet,30,l-173r-2-34,173r,2,
297,Aus bes ⁊ aus onq՚s les pͥſtrent,30,l-173r-2-35,173r,2,
298,Toꝰ les mēbꝛes li deſpecierent,30,l-173r-2-36,173r,2,
299,Et hoꝛs du coꝛps li errachierent,30,l-173r-2-37,173r,2,
300,Sa traisō po li valut,30,l-173r-2-38,173r,2,
301,Car ꝑ ſa traiſon moꝛut,30,l-173r-2-39,173r,2,
302,Encoꝛe ſ'il ſe fuſt teu,30,l-173r-2-40,173r,2,
303,N'eult il eſté aꝑceu,30,l-173r-2-41,173r,2,
304,Mais pechié et ſa( ſa),30,l-173r-2-42,173r,2,
305,Langue enſamble.,30,l-173r-2-43,173r,2,
306,L'encōbꝛerent ſi cō moy ſamble,30,l-173v-1-1,173v,1,
307,Ul tourne ſouuent acontraire,31,l-173v-1-2,173v,1,
308,A ꝑler qñt on ſe doit taire,31,l-173v-1-3,173v,1,
309,Car qñt on doit as gēs ꝑler,31,l-173v-1-4,173v,1,
310,L'en ſe doit p՚miers auiſer,31,l-173v-1-5,173v,1,
311,Q՚ l'ē ne die vilonnie,31,l-173v-1-6,173v,1,
312,Ne choſe qui toure a folie,31,l-173v-1-7,173v,1,
313,UN lyon de noble figure,32,l-173v-1-8,173v,1,
314,S'a cōpaigna ꝑ auēture,32,l-173v-1-9,173v,1,
315,A .i. aſne lait et chetif,32,l-173v-1-10,173v,1,
316,Qⁱ moꝛt sābloit trop miex q՚ vis,32,l-173v-1-11,173v,1,
317,En vne foꝛeſt en entrerent,32,l-173v-1-12,173v,1,
318,Les beſtes ſauuages trouu՚ent,32,l-173v-1-13,173v,1,
319,Qⁱ poꝛchacoiēt leur paſture,32,l-173v-1-14,173v,1,
320,Chaſcune ſelō ſa nature,32,l-173v-1-15,173v,1,
321,Sachiez que toutes ſ'ē fouirēt,32,l-173v-1-16,173v,1,
322,Si toſt cōme le lyon virēt,32,l-173v-1-17,173v,1,
323,Car toute beſte crient lyon.,32,l-173v-1-18,173v,1,
324,Ꝑ nature et par raiſon,32,l-173v-1-19,173v,1,
325,Qñt le lyon les regarda,32,l-173v-1-20,173v,1,
326,Errāt a l'aſne cōmāda,32,l-173v-1-21,173v,1,
327,Qⁱl ſe haſtaſt de req՚ner,32,l-173v-1-22,173v,1,
328,Poꝛ les peſtes eſpoēter,32,l-173v-1-23,173v,1,
329,L'aſne fiſt sō cōmandem̄t,32,l-173v-1-24,173v,1,
330,Il recana ſi laidem̄t,32,l-173v-1-25,173v,1,
331,Et ſi hault c'ōq՚s tel tēpeſte,32,l-173v-1-26,173v,1,
332,Ne fiſt onq՚s mais nule beſte,32,l-173v-1-27,173v,1,
333,Car il sābloit aꝑtem̄t,32,l-173v-1-28,173v,1,
334,Q՚ rōpu fuſt le firmam̄t,32,l-173v-1-29,173v,1,
335,Et q՚ toꝰ deüſt deualer,32,l-173v-1-30,173v,1,
336,Et toute riens acrauēter,32,l-173v-1-31,173v,1,
337,Les beſtes tel poour en vrent,32,l-173v-1-32,173v,1,
338,Q՚ il ne ſoꝛent ou il furent,32,l-173v-1-33,173v,1,
339,Ne nule ꝑt n'osēt fouir,32,l-173v-1-34,173v,1,
340,Car tout oirēt retētir,32,l-173v-1-35,173v,1,
341,El bois entour ⁊ enuiron,32,l-173v-1-36,173v,1,
342,L'aſne renfoꝛca ſa raiſon.,32,l-173v-1-37,173v,1,
343,Et cria plꝰ hideuſem̄t,32,l-173v-1-38,173v,1,
344,Qⁱl ne fiſt au cōmēcem̄t,32,l-173v-1-39,173v,1,
345,Le lyon aus beſtes ē vīt,32,l-173v-1-40,173v,1,
346,Et celes qⁱl volt,32,l-173v-1-41,173v,1,
347,A l'aſne diſt tes toy bernart,32,l-173v-1-42,173v,1,
348,Biē en as deſerui ta ꝑt,32,l-173v-1-43,173v,1,
349,Dont cuida bernart l'oꝛelu,32,l-173v-2-1,173v,2,
350,Le fol le lourt ⁊ le pelu,32,l-173v-2-2,173v,2,
351,Poꝛ le bꝛaire qu'il auoit fait,32,l-173v-2-3,173v,2,
352,Q՚ ꝑ igal au lyon fait,32,l-173v-2-4,173v,2,
353,Sire lyon ce dit b՚nart,32,l-173v-2-5,173v,2,
354,Vr՚e copaīs n'eſt pas muſart,32,l-173v-2-6,173v,2,
355,Il n'a ou mōde beſte nee,32,l-173v-2-7,173v,2,
356,Qⁱ plus de moy ſoit redoutee,32,l-173v-2-8,173v,2,
357,Ce diſt le lyon ne ſcaioit,32,l-173v-2-9,173v,2,
358,Ton pooir ⁊ qⁱ ne taroit,32,l-173v-2-10,173v,2,
359,Onq՚s en ſa vie veü,32,l-173v-2-11,173v,2,
360,Il deuroit eſtre eſpoir meu,32,l-173v-2-12,173v,2,
361,Qⁱ t'oꝛroit ſi hydeuſem̄t,32,l-173v-2-13,173v,2,
362,Recaner et ſi hautem̄t,32,l-173v-2-14,173v,2,
363,Ie meiſme paour euſſe,32,l-173v-2-15,173v,2,
364,De toy ſe ne te cōneuſe,32,l-173v-2-16,173v,2,
365,Mais qⁱ tres biē te ꝯnoiſtoit,32,l-173v-2-17,173v,2,
366,Ia tō re caner ne creindꝛoit,32,l-173v-2-18,173v,2,
367,Ceulz de qⁱ tu es cōgneu,32,l-173v-2-19,173v,2,
368,Et qui ont autre fois veü,32,l-173v-2-20,173v,2,
