line_no,text,lg,l_id,folio,col,speaker
60,Cele li reſpōdi Ta volenté ferai,15,l-136r-1-13,136r,1,
61,Cele pꝛiſt vne coꝛde Sus .i. tref l'a getee,16,l-136r-1-14,136r,1,
62,.I. las courant y fiſt A sō col l'a fermee,16,l-136r-1-15,136r,1,
63,Maīs aīs qu'el ſe pēdiſt Li vint vne pēſee,16,l-136r-1-16,136r,1,
64,De ſaluer /la virge Ot ml՚t gñt deſirree,16,l-136r-1-17,136r,1,
65,UN aue /maria Recoꝛda maītenant,17,l-136r-1-18,136r,1,
66,Enl'ōnoꝛ des .v. ioies Q՚le ot de ſon enfant,17,l-136r-1-19,136r,1,
67,L'ēnemi la ſemont Et la va ſi haſtant,17,l-136r-2-1,136r,2,
68,Q՚le ſe lait aler Ꝑ le col bꝛandelant,17,l-136r-2-2,136r,2,
69,Onq՚s ne pot moꝛir qñt elle fu pēdue,18,l-136r-2-3,136r,2,
70,Car la coꝛde rōpi S'eſt a terre cheue,18,l-136r-2-4,136r,2,
71,Tant li dit l'ēnemi Et tant foꝛm̄t l'argue,18,l-136r-2-5,136r,2,
72,.iij. fois ſe pent toꝰ ioꝛs Eſt la coꝛde rōpue,18,l-136r-2-6,136r,2,
73,Qvant li ēnemis vit Q՚l ne poꝛroit moꝛir,19,l-136r-2-7,136r,2,
74,Vne ml՚t gñt yraigne Fiſt deuant li venir,19,l-136r-2-8,136r,2,
75,Cele tātoſt la pꝛent Sil ala trāſglotir,19,l-136r-2-9,136r,2,
76,Loꝛs fu de venin plaine Cō ſ'ele dut ꝑtir,19,l-136r-2-10,136r,2,
77,A ſi gñt me ſchief fu Qu'a po q՚l ne ꝑtoit,20,l-136r-2-11,136r,2,
78,Mais /la virge marie En vie la tenoit,20,l-136r-2-12,136r,2,
79,Q՚le ſauoit ml՚t biē S'en ce poīt treſpaſſoit,20,l-136r-2-13,136r,2,
80,Q՚ l'ame de ſon coꝛps En enfer ſ'en iroit,20,l-136r-2-14,136r,2,
81,Loꝛs diſt la pech՚reſſe Laſſe moi que ferai,21,l-136r-2-15,136r,2,
82,Ꝯm̄t n'en q՚l maniere Occirre me poꝛrai,21,l-136r-2-16,136r,2,
83,Li ēnemis reſpont Et ie le te dirai,21,l-136r-2-17,136r,2,
84,Boute dedēs tō vētre .I. coutel sās de lay,21,l-136r-2-18,136r,2,
85,Loꝛs a pꝛis .i. coutel En ſon coꝛps la bouta,22,l-136r-2-19,136r,2,
86,Toute ſe pourfendi Mais point treſpaſſa,22,l-136v-1-1,136v,1,
87,Qñt el ne pot moꝛir Adont ſe pourpenſa,22,l-136v-1-2,136v,1,
88,Que /la virge marie De cuer reclamera,22,l-136v-1-3,136v,1,
89,Cele que le mauuais Auoit ainſi tēptee,23,l-136v-1-4,136v,1,
90,Eſtoit bone clergeſſe Et de grant ſens letree,23,l-136v-1-5,136v,1,
91,Vne oꝛoisō cōmēce De /la virge honoꝛee,23,l-136v-1-6,136v,1,
92,De gñt deuotion L'a dite ⁊ recoꝛdee,23,l-136v-1-7,136v,1,
93,/Douce virge marie /Tēples plaī de v՚tus,24,l-136v-1-8,136v,1,
94,/Veiſſaus enluminee En qui /li rois ih՚us,24,l-136v-1-9,136v,1,
95,S'eſconſſa virgem̄t Poꝛ traire de palus,24,l-136v-1-10,136v,1,
96,Ses amis qⁱ eſtoiēt Dāpnez ⁊ ꝯ fondus,24,l-136v-1-11,136v,1,
97,/Uirge tres gloꝛieuſe /Flour de virginité,25,l-136v-1-12,136v,1,
98,Ou il n'ot onques tache De nule peſanté,25,l-136v-1-13,136v,1,
99,/Precieuſe eſcharboucle Qⁱ de ta grant clarté,25,l-136v-1-14,136v,1,
100,Enlumine les cuers Qⁱ ſont en obſcurté,25,l-136v-1-15,136v,1,
101,/Dame ꝑ ta pitié veilles moi regarder,26,l-136v-1-16,136v,1,
102,Enu՚s ton doulz en fant Qⁱl me veille tenſer,26,l-136v-1-17,136v,1,
103,Qu'ēnemis ne me puiſt En enfer toꝛ mēter,26,l-136v-1-18,136v,1,
104,Qⁱ m'as fait mes enfans A mes maīs eſtrāgler,26,l-136v-1-19,136v,1,
105,La laſſe pecherreſſe Se demētoit auſi,27,l-136v-2-1,136v,2,
106,En pꝛiant /nr՚e dame Errāment ſ'en doꝛmi,27,l-136v-2-2,136v,2,
107,/La douce mere dieu Deuant lui deſcendi.,27,l-136v-2-3,136v,2,
108,Ꝑ la grace de dieu Enchaca l'ēnemi,27,l-136v-2-4,136v,2,
109,Delez la pecherreſſe Delez lui ſ'arreſta,28,l-136v-2-5,136v,2,
110,De ſa bele main de ſtre Le coꝛs li pourtaſta,28,l-136v-2-6,136v,2,
111,Tous les pechiez de li Et le venin oſta,28,l-136v-2-7,136v,2,
112,Et de la moꝛtel plaie Tout le coꝛps li ſana,28,l-136v-2-8,136v,2,
113,/La douce mere dieu L'a ſi tres bien curee,29,l-136v-2-9,136v,2,
114,Du venin ⁊ de plaie L'a ſi tres biē uuidee,29,l-136v-2-10,136v,2,
115,Onques puis de pechié Ne fu entalentee,29,l-136v-2-11,136v,2,
116,De /la dame ainſi fu Guerie et confoꝛtee,29,l-136v-2-12,136v,2,
117,Qvant /la mere dieu l'ot curee netement,30,l-136v-2-13,136v,2,
118,Elle ſ'eſt eſueilliee S'a veü en pꝛeſent,30,l-136v-2-14,136v,2,
119,/La dame qui li diſt Moult de bōnairem̄t,30,l-136v-2-15,136v,2,
120,Amie amēde toy Vien a repentem̄t,30,l-136v-2-16,136v,2,
121,Sers moi d'oꝛe en auāt Et amende ta vie,31,l-136v-2-17,136v,2,
122,De quanq՚ tu as fait Te ꝑdoīs la folie,31,l-136v-2-18,136v,2,
123,A ce mot /noſtre dame S'eſt du lieu deꝑtie,31,l-136v-2-19,136v,2,
124,Cele qui demoꝛa Durem̄t l'en m՚cie,31,l-137r-1-1,137r,1,
125,En ſa chambꝛe eſt entree En .i. lit ſe coucha.,32,l-137r-1-2,137r,1,
126,Ses oncles vint de hoꝛs Couchiee le trouua,32,l-137r-1-3,137r,1,
127,Ml՚t debōnairem̄t Tantoſt li demāda,32,l-137r-1-4,137r,1,
128,Cōment il li eſtoit Car moult foꝛment l'ama,32,l-137r-1-5,137r,1,
129,Elle reſpont biaꝰoncles Oez que ie dirai.,33,l-137r-1-6,137r,1,
130,A dieu ⁊ a /ſa mere De cuer en couuent ay,33,l-137r-1-7,137r,1,
131,Qu'a vous ne a nul autre Pechié iene ferai,33,l-137r-1-8,137r,1,
132,Ie veil eſtre nōnain Plus toſt q՚ ie poꝛrai,33,l-137r-1-9,137r,1,
133,Loꝛs a ꝯ té sō oncle Toute ſa deſtinee,34,l-137r-1-10,137r,1,
134,Cōment ſes .iij. enfans Geta en la pꝛiuee,34,l-137r-1-11,137r,1,
135,Et cōment /nr՚e dame L'auoit reconfoꝛtee,34,l-137r-1-12,137r,1,
136,Iamais de lui ſeruir N'oſteroit ſa pēſee,34,l-137r-1-13,137r,1,
137,Qvant ſon oncle l'oÿ Si ploꝛa tendꝛem̄t,35,l-137r-1-14,137r,1,
138,Ses enfanz enfouy Ꝑ nuit pꝛiueem̄t,35,l-137r-1-15,137r,1,
139,Sa niece fu rēdue Aſſez ˞pchainem̄t,35,l-137r-1-16,137r,1,
140,La ſerui /nr՚e dame De cuer entierem̄t,35,l-137r-1-17,137r,1,
141,Pour la gñt repētāce /Nr՚e dame l'ama,36,l-137r-1-18,137r,1,
142,Et entoꝛ les nōnaīs Tel grace li dōna,36,l-137r-1-19,137r,1,
143,Puis fu elle a beeſſe Sain te viemena.,36,l-137r-2-1,137r,2,
144,Onq՚s puis l'enemi V՚s li ne cōuerſa.,36,l-137r-2-2,137r,2,
145,Ce biau miracle cy A tous vous ſenefie,37,l-137r-2-3,137r,2,
146,Que chaſcūs ē dꝛoit ſoy Doit amender ſa vie,37,l-137r-2-4,137r,2,
147,Et guerpir l'ēnemi Qⁱ tous ioꝛs a ēuie,37,l-137r-2-5,137r,2,
148,Ꝑ quoy il noꝰ atrible A ſa gñt ꝯ paignie,37,l-137r-2-6,137r,2,
149,Prions a /cele dame Qui tant eſt de hault pꝛis,38,l-137r-2-7,137r,2,
150,Qu'e le ſoit nr՚e eſcu Entre nos ēnemis,38,l-137r-2-8,137r,2,
151,Et noꝰ doīſt ſi ouurer Et en fais ⁊ en dis,38,l-137r-2-9,137r,2,
152,Q՚ noꝰ puiſſons ꝯq՚rre Nos lieus en ꝑadis.,38,l-137r-2-10,137r,2,
