line_no,text,lg,l_id,folio,col,speaker
99,⁊ qñt elle ot ce fet A t՚re le bouta,25,l-100v-2-4,100v,2,
100,L'anemi ot gñt ioie ⁊ celle ſ'en toꝛna,25,l-100v-2-5,100v,2,
101,LA dame fu ceſſie Des laz au maufé vis,26,l-100v-2-6,100v,2,
102,Se deuant ot feſt mal Encoꝛ fiſt elle pis,26,l-100v-2-7,100v,2,
103,⁊ de ces .ii. pechiez Si ꝯ dit li eſcris,26,l-100v-2-8,100v,2,
104,Ne ſ'oſa ꝯ feſſer Par foi le voꝰ pleuis,26,l-100v-2-9,100v,2,
105,MEs des aumoſnes fiſt aſſez plꝰ q՚ deuant,27,l-100v-2-10,100v,2,
106,De ſon pechié ne ſot Le monde tant ne qñt,27,l-100v-2-11,100v,2,
107,A treſtoz ⁊ a toutes Fiſt dehoꝛs biau sēblant,27,l-100v-2-12,100v,2,
108,Mes ſon cuer ua ſouuent Poꝛ ſon pechié plourant,27,l-100v-2-13,100v,2,
109,LA boꝛioiſe lonc temps Encel point demoura,28,l-100v-2-14,100v,2,
110,L'anemi voit ml՚t bn̄ Q՚ enginee l'a,28,l-100v-2-15,100v,2,
111,Ne q՚ de ſes pechiez Nus hons riens n'ē ſaura,28,l-100v-2-16,100v,2,
112,Se n'eſt ꝑ lui oez Coment l'encuſera,28,l-100v-2-17,100v,2,
113,EN ſemblance ſe miſt D'ū home creſtien,29,l-100v-2-18,100v,2,
114,⁊ va diſant ꝑ /rōme Qⁱl eſt fuiſicien,29,l-100v-2-19,100v,2,
115,⁊ mires autreſi Si bon qui n'i faut rien,29,l-101r-1-1,101r,1,
116,Tantoſt ot entoꝛ lui Maint enfers creſtien,29,l-101r-1-2,101r,1,
117,IL gariſoit ml՚t bn̄ Ceꝰ qⁱlentre p՚noit,30,l-101r-1-3,101r,1,
118,Tant fiſt q՚ gñt renō Par tout de lui aloit,30,l-101r-1-4,101r,1,
119,L'emperiere le ſot Gñt ioie en auroit,30,l-101r-1-5,101r,1,
120,Se il en ſa court Demourer iuoloit,30,l-101r-1-6,101r,1,
121,CAnt fiſt li emꝑiere Q՚ cil en ſa court vint,31,l-101r-1-7,101r,1,
122,Demourer auec lui Ml՚t ioiant ende uīt,31,l-101r-1-8,101r,1,
123,Ml՚t gariſoit malades A gñt hon˞ le tint,31,l-101r-1-9,101r,1,
124,Tant fiſt q՚ delez lui Cheuauch՚ li couint,31,l-101r-1-10,101r,1,
125,L'Emperere le tint A tout le plꝰ pͥué,32,l-101r-1-11,101r,1,
126,Qu'i leüſt en ſa coꝛt Tant lia ſens montré,32,l-101r-1-12,101r,1,
127,Q՚ treſtot li empire Eſtoit ꝑ lui mené,32,l-101r-1-13,101r,1,
128,Pres qu'autant ꝯ liſires Fu cremu ⁊ douté,32,l-101r-1-14,101r,1,
129,ERt tant c'unne joꝛnee S'aloient de dui ant,33,l-101r-1-15,101r,1,
130,Delez lui ce gñt meſtre Que il aloit pꝛiſant,33,l-101r-1-16,101r,1,
131,D'ūnes choſes ⁊ d'autres Vont enſemble ꝑlant,33,l-101r-1-17,101r,1,
132,Loꝛs ne ſe pot plus taire L'anemi ſouduiant,33,l-101r-1-18,101r,1,
133,SIre dit l'a nemi pleſt vos a eſcouter,34,l-101r-1-19,101r,1,
134,Une ml՚t gñt m՚ueille Q՚ ie voꝰ weil ꝯter,34,l-101r-2-1,101r,2,
135,Terre de uroit iſſir ⁊ ꝑtir ⁊ creuer,34,l-101r-2-2,101r,2,
136,Ꝑ pechié qui fet de Murt՚ ⁊ auouter,34,l-101r-2-3,101r,2,
137,ILa telle boꝛioiſe Meignant en lacité,35,l-101r-2-4,101r,2,
138,Ou l'en cuit qⁱ lait Ml՚t gñt humilité,35,l-101r-2-5,101r,2,
139,Mes ſ'en ſauoit de li La pure verité,35,l-101r-2-6,101r,2,
140,L'en diroit q՚ en li a Ml՚t gñt īiquité,35,l-101r-2-7,101r,2,
141,SIre ie voꝰ diré Elle a fet auotir,36,l-101r-2-8,101r,2,
142,De sō fil pꝛopꝛem̄t Dont nen ne doit pas rire,36,l-101r-2-9,101r,2,
143,C'elle le vouloit nier De pꝛouuer matire,36,l-101r-2-10,101r,2,
144,Encoꝛ plꝰ gñt meſfet Oꝛrez voꝰ de li dire,36,l-101r-2-11,101r,2,
145,SOn enfant engendꝛa En li c՚tainement,37,l-101r-2-12,101r,2,
146,Mes de l'engen dꝛeure Avint trop malemēt,37,l-101r-2-13,101r,2,
147,Qñt elle fu de liure Le voꝰ di vraiement,37,l-101r-2-14,101r,2,
148,Q՚ elle aſes .ii. mains L'eſtrangla erranment,37,l-101r-2-15,101r,2,
149,/SAinte marie dame Ce dit li emperere,38,l-101r-2-16,101r,2,
150,Qⁱ ſauroit qui elle eſt Male Iuſtice amere,38,l-101r-2-17,101r,2,
151,Seroit fete de li Par /le barō .S՚. pere,38,l-101r-2-18,101r,2,
152,Nvs ne l'en garderoit Se n'est dieu ou /ſa m՚e,38,l-101r-2-19,101r,2,
153,IE la voꝰ nomerai Q՚ mentir ne voꝰ quier,39,l-101v-1-1,101v,1,
154,C'eſt /celle qui lemonde Fait ainſi folloier,39,l-101v-1-2,101v,1,
155,Des aumoſne qu'a fait Mes ſachiez ſanz cuidier,39,l-101v-1-3,101v,1,
156,Q՚lle a bn̄ deſerui Q՚ en l'arde en bꝛaſier,39,l-101v-1-4,101v,1,
157,L'Emperere l'eſgarde Qⁱ foꝛment ſe m՚ueille,40,l-101v-1-5,101v,1,
158,Meſtͤ ne dites ce Ie vous lo ⁊ ꝯſeille,40,l-101v-1-6,101v,1,
159,N'a dame ne boꝛioiſe Entre ci ⁊ /marſeille,40,l-101v-1-7,101v,1,
160,Ie croi qui env՚s lui De bonté ſ'a ꝑeille,40,l-101v-1-8,101v,1,
161,SIre dit l'anemi Droit voꝰ couient Iug՚,41,l-101v-1-9,101v,1,
162,Faites faire .i. gñt feu Deuant toz voz pͥſier,41,l-101v-1-10,101v,1,
163,Se ſeullement le nie Faites m'i balencier,41,l-101v-1-11,101v,1,
164,⁊ ſ'elle le ꝯnoiſt Si l'i faites fichier,41,l-101v-1-12,101v,1,
165,PAr foi dit l'emꝑere Contre ce Iugem̄t,42,l-101v-1-13,101v,1,
166,Ne puis ie pas aler Ne bien ne loiaument,42,l-101v-1-14,101v,1,
167,Tant haſte l'anemi Le feu fiſt erranment,42,l-101v-1-15,101v,1,
168,La boꝛioiſe ont mandee Toſt ⁊ deliurement,42,l-101v-1-16,101v,1,
169,EN ſon oſtel entrerent Maintenant li meſage,43,l-101v-1-17,101v,1,
170,El n'i fu pas ains Fu au moutier ꝯſage,43,l-101v-1-18,101v,1,
171,⁊ ſes pechiez plouroit Deuant la douce ymage,43,l-101v-1-19,101v,1,
172,Ꝯ celle qui le ioꝛ La de liura de rage,43,l-101v-2-1,101v,2,
173,LEs meſages ivindꝛent Sanz nulle demouree,44,l-101v-2-2,101v,2,
174,Il ont pͥſe la dame Sil'en ont amenee,44,l-101v-2-3,101v,2,
175,/La mere dieu deſſant Sieſt au pape alee,44,l-101v-2-4,101v,2,
176,Toute celle beſoigne Li a dit ⁊ ꝯtee,44,l-101v-2-5,101v,2,
177,Uas toſt dit /noſtͤ dame Si li ſauue la vie,45,l-101v-2-6,101v,2,
178,Les aumoſnes qu'a fait Ne veil que perde mie,45,l-101v-2-7,101v,2,
179,Confeſſes la tentoſt Ie li feraie aie,45,l-101v-2-8,101v,2,
180,L'apoſtoille ſ'en toꝛne La nuit plꝰ n'i detrie,45,l-101v-2-9,101v,2,
181,L'Anemi ⁊ la dame Furent ia en eſtant,46,l-101v-2-10,101v,2,
182,Li anemi ſ'es crie Ceſte vois encuſant,46,l-101v-2-11,101v,2,
183,D'auotir ⁊ de murtre Qu'a fait de ſon enfant,46,l-101v-2-12,101v,2,
184,S'elle vouloit nier Ie l'iroie pꝛouuant,46,l-101v-2-13,101v,2,
185,LA fiſt ml՚t biau Miracle /Noſtre dame marie,47,l-101v-2-14,101v,2,
186,L'apoſtoille eſtoit la Mes on ne le vit mie,47,l-101v-2-15,101v,2,
187,As tu fait ce meſfet Confeſſes toi amie,47,l-101v-2-16,101v,2,
188,La boꝛioiſe li dit Belement en l'oïe,47,l-101v-2-17,101v,2,
189,Qvant elle vit lepape Si ſ'ala ꝯfeſſant,48,l-101v-2-18,101v,2,
190,Nus qⁱ fuſt en la place Ne le vit tant ne quant,48,l-101v-2-19,101v,2,
191,L'anemi qui l'encuſe Ne ſ'en ua ꝑceuant,48,l-102r-1-1,102r,1,
192,L'apoſtoire l'a ſoſt Puis ſ'en ala atant,48,l-102r-1-2,102r,1,
193,Qñt elle fu ꝯfeſſe Deuant toz ſe dꝛeca,49,l-102r-1-3,102r,1,
194,Une ꝑole dit qⁱ a toz agrea,49,l-102r-1-4,102r,1,
195,Foꝛs q՚ al'anemi Oꝛ ſe traie en ca,49,l-102r-1-5,102r,1,
196,Qⁱ m'ē cuſe de rien Biē me deſfendꝛé ia,49,l-102r-1-6,102r,1,
197,L'Anemi la regarde ſi fu tot aueuglé,50,l-102r-1-7,102r,1,
198,⁊ ſi a dit deuant Q՚ bn̄ fu eſcouté,50,l-102r-1-8,102r,1,
199,Certes ce n'eſt pas celle Q՚ i'a uoie acuſé,50,l-102r-1-9,102r,1,
200,Sieſt voir dit chaſcū Voꝰ ſeroiz misouré,50,l-102r-1-10,102r,1,
201,DOlant fu l'a nemi Qñt einſi laꝑdi,51,l-102r-1-11,102r,1,
202,Mes qñt en le dut pñdꝛe Tentoſt ſ'en eſt foui,51,l-102r-1-12,102r,1,
203,Seil fuſt hons charniex Il feüſt ia bꝛoi,51,l-102r-1-13,102r,1,
204,Ceus qui iluec eſtoient En furent eſbahi,51,l-102r-1-14,102r,1,
205,LOꝛs fu plꝰ q՚ deuant la boꝛioiſe honoꝛee,52,l-102r-1-15,102r,1,
206,Mes elle pͥſt en li Ml՚t tres bone pensee,52,l-102r-1-16,102r,1,
207,Tantoſt leſſa le ſiecle Nōnaī deuint voillee,52,l-102r-1-17,102r,1,
208,Laſerui tot sō tens Celle qⁱ l'ot ſauuee,52,l-102r-1-18,102r,1,
209,HE diex tant eſt benoiſt Qⁱ laſert ⁊ honeure,53,l-102r-1-19,102r,1,
210,Et qⁱ a ꝯfeſſier Bien toz ſes pechiez pleure,53,l-102r-1-20,102r,1,
211,Certes cil n'eſt pas ſache Qⁱ en pechié de meure,53,l-102r-2-1,102r,2,
212,Car noꝰ n'auons reſpit Semaine ioꝛ ne heure,53,l-102r-2-2,102r,2,
213,OR pͥons touz /ladame /Qⁱ le coꝛs dieu poꝛta,54,l-102r-2-3,102r,2,
214,Qⁱ des mains l'anemi La boꝛioiſe oſta,54,l-102r-2-4,102r,2,
215,Les euures noꝰ doīt fere Par quoi noꝰ ſoions la,54,l-102r-2-5,102r,2,
216,Ou /ihucͥſt ſanz fin Regne ⁊ regnera,54,l-102r-2-6,102r,2,
