line_no,text,lg,l_id,folio,col,speaker
54,Sō ꝯpaignō leſſa Qⁱ ot cuer de tirant,14,l-105r-2-16,105r,2,
55,Toudis en ſa ionece Cuidoit eſtre viuāt,14,l-105r-2-17,105r,2,
56,Mais el li dura po Si ꝯme oꝛrez auāt,14,l-105r-2-18,105r,2,
57,De ſa mauuaiſe vie Foꝛm̄t li meſchei,15,l-105r-2-19,105r,2,
58,Il acoucha malades Poīt ne ſe repēti,15,l-105v-1-1,105v,1,
59,N'il a p՚ſtre nis .i. Ses pechiez ie iehi,15,l-105v-1-2,105v,1,
60,Ne adieu n'a /ſa mere Ne cria il merci.,15,l-105v-1-3,105v,1,
61,Qñt sō ꝯ paignon ot Dire qͥl fu au lit,16,l-105v-1-4,105v,1,
62,A li ſ'ē vint tout dꝛoit Qⁱl n'i a pͥs reſpit,16,l-105v-1-5,105v,1,
63,Sire cōpaīs poꝛ dieu Li pꝛeudōs li a dit,16,l-105v-1-6,105v,1,
64,Confeſſes voꝰ biau ſire Receuez /ih՚ucriſt,16,l-105v-1-7,105v,1,
65,Une vois au malade Si a dit errāment,17,l-105v-1-8,105v,1,
66,Ne te ꝯ feſſe pas tu viuras lōguem̄t,17,l-105v-1-9,105v,1,
67,Le pꝛeudō chl՚r Ne l'ē tendi noient,17,l-105v-1-10,105v,1,
68,Car c'eſtoit li maluais Qⁱ du biē n'a talent,17,l-105v-1-11,105v,1,
69,Loꝛs a dit le malade Au chl՚r pꝛeudom,18,l-105v-1-12,105v,1,
70,C'eſt merueille de voꝰ Leſſiez vr՚e ſermon.,18,l-105v-1-13,105v,1,
71,Qñt ie ſerai gueris Miex ſaurai ma raiſon,18,l-105v-1-14,105v,1,
72,Dire a vr՚e curé ⁊ ma ꝯfeſſion,18,l-105v-1-15,105v,1,
73,Leſſiez moi repoſer Si ferez q՚ coꝛtois,19,l-105v-1-16,105v,1,
74,Volētiers ce dit l'autre Car oꝛēdꝛoit m'ē vois,19,l-105v-1-17,105v,1,
75,Ih՚ucris qⁱ fu moꝛs Poꝛ noꝰ toꝰ en la crois,19,l-105v-1-18,105v,1,
76,Voꝰ doīſt tel repētāce Que n'en aiez ēnois.,19,l-105v-1-19,105v,1,
77,Li pꝛeudōs chl՚rs S'ē toꝛna tout errant.,20,l-105v-2-1,105v,2,
78,A ſon hoſtel ſ'en uint L'autre leſſa giſant,20,l-105v-2-2,105v,2,
79,Qⁱ ſouſglout ala moꝛt Et le va ſi haſtant,20,l-105v-2-3,105v,2,
80,Q՚ iamais a ˞puoire Ne ſ'ira cōfeſſant,20,l-105v-2-4,105v,2,
81,Tant le hurta la moꝛt Qⁱl treſpaſſa de vie,21,l-105v-2-5,105v,2,
82,Chaſcun de ſes parent Le pleure ⁊ bꝛait ⁊ crie,21,l-105v-2-6,105v,2,
83,L'ēnemi fu moult pꝛez Qⁱ l'ame en a ſaiſie,21,l-105v-2-7,105v,2,
84,Ml՚t liez fu et ioiās Qñt en ot la meſtrie,21,l-105v-2-8,105v,2,
85,Li parent ont le coꝛs Tantoſt enſeueli,22,l-105v-2-9,105v,2,
86,Si foꝛt al'ē ſonné Li bois en retēt,22,l-105v-2-10,105v,2,
87,Le pꝛeudō chl՚r( de i) De ſon hoſtel l'oÿ,22,l-105v-2-11,105v,2,
88,Loꝛs ſe poꝛpēſa biē Q՚ c'eſtoit pour celi,22,l-105v-2-12,105v,2,
89,Que il auoit leſſié Dedēs sō lit giſant,23,l-105v-2-13,105v,2,
90,Loꝛs diſt en ſon coꝛage Doucem̄t ſouſpirant,23,l-105v-2-14,105v,2,
91,/Mere dieu ie voꝰ pꝛi Faites poꝛ moy itant,23,l-105v-2-15,105v,2,
92,Q՚ de l'ame de li( ſache) Sache le couuenant,23,l-105v-2-16,105v,2,
93,Loꝛs s'aꝑput a lui /La virge dieu marie,24,l-105v-2-17,105v,2,
94,Qⁱ des anges auoit Ml՚t bele cōpaignie.,24,l-105v-2-18,105v,2,
95,Clers luiſans ꝯme flābe Et /la virge marie,24,l-106r-1-1,106r,1,
96,Cōme ſoleil ſus lune Ꝑ deſſus eulz flambie,24,l-106r-1-2,106r,1,
97,Qñt li pꝛeudōs les voit Si ſ'e ſbahi foꝛm̄t,25,l-106r-1-3,106r,1,
98,Et la virge pucele L'a pele doucem̄t,25,l-106r-1-4,106r,1,
99,Amis tu t'eſbahis Mais mōte iſnelem̄t,25,l-106r-1-5,106r,1,
100,Deſſus tō palefroy Si t'ē va errāment,25,l-106r-1-6,106r,1,
101,Parmi ce bois amis Tout dꝛois cheuauch՚as,26,l-106r-1-7,106r,1,
102,L'ame tō cōpaignon De certain trouueras,26,l-106r-1-8,106r,1,
103,De choſe q՚ tu trueues Tu ne t'eſbahiras,26,l-106r-1-9,106r,1,
104,A tous ioꝛs bō exāple Prēdꝛe tu ypoꝛras,26,l-106r-1-10,106r,1,
105,/Dame diſt li pꝛeudons Benoite ſoies tu,27,l-106r-1-11,106r,1,
106,A toi m'ame ⁊ mō coꝛps Ꝯmant ⁊ a /iheſu,27,l-106r-1-12,106r,1,
107,Loꝛs mōte iſnelem̄t Ne ſ'i eſt arreſtu,27,l-106r-1-13,106r,1,
108,Ꝑmi le bois cheuauche Qⁱ fu gñt ⁊ foillu,27,l-106r-1-14,106r,1,
109,Li pꝛeudōs ſi n'ot pas Demi lieue alé,28,l-106r-1-15,106r,1,
110,Qⁱl a ēmi le bois Le maluais encōtré,28,l-106r-1-16,106r,1,
111,En guiſe d'un noir moine Sachiez de verité,28,l-106r-1-17,106r,1,
112,Qñt li pꝛeudōs le voit Sil'a hault ſalué,28,l-106r-1-18,106r,1,
113,De /cele ſainte dame /Qⁱ le coꝛs dieu poꝛta,29,l-106r-1-19,106r,1,
114,Tes toi diſt li mauués Ou il te meſcherra.,29,l-106r-1-20,106r,1,
115,Ne veil poīt tō ſalu Li pꝛeudons ſe ſaigna,29,l-106r-2-1,106r,2,
116,Oꝛ n'ai pooir v՚s toi L'ēnemi dit lia.,29,l-106r-2-2,106r,2,
117,Li pꝛeudōs li demāde Et q՚le creature,30,l-106r-2-3,106r,2,
118,Es tu q՚ du ſalut /Noſtre dame n'as cure,30,l-106r-2-4,106r,2,
119,Diſt li mauuais ie ſui De la maiſon obſcure,30,l-106r-2-5,106r,2,
120,Qⁱ a a nō en fer Ou tant a de laidure,30,l-106r-2-6,106r,2,
121,Cōment dit li pꝛeudōs I'ai souuent oÿ dire,31,l-106r-2-7,106r,2,
122,Q՚ qui entre en enfer Il n'a meſtier de mire,31,l-106r-2-8,106r,2,
123,Qⁱ l'ē puiſſe get՚( et il) Et il a tant martyre.,31,l-106r-2-9,106r,2,
124,Cuer nel poꝛroit pēſer Ne maī de clerc eſcrire.,31,l-106r-2-10,106r,2,
125,Cōment es tu iſſus De l'infernal maiſon,32,l-106r-2-11,106r,2,
126,Ꝑ foy diſt li mauués Ia ne t'ē mentiron,32,l-106r-2-12,106r,2,
127,En fer poꝛtons o nous Ꝑtout ou nous alons,32,l-106r-2-13,106r,2,
128,Auſſi cruel et plus Q՚ ſe noꝰ y fuſſion,32,l-106r-2-14,106r,2,
129,Et q՚ tu miex me croies Vois tu oꝛ mō chapel,33,l-106r-2-15,106r,2,
130,Qu'a .iiijm. piez() Du bas duſqu'au coupel,33,l-106r-2-16,106r,2,
131,Plus eſt peſant d'aſſez Q՚ la tour de /babel,33,l-106r-2-17,106r,2,
132,Ꝑ foy diſt li peudōs Cy a peſant feſſel,33,l-106r-2-18,106r,2,
133,Tv dis vois chl՚r Le faiſſel eſt peſant,34,l-106r-2-19,106r,2,
134,Sueur me fais ſuer Chaude cō plons boulāt,34,l-106r-2-20,106r,2,
135,Hé; diex diſt li pꝛeudons Cy a merueille gñt,34,l-106v-1-1,106v,1,
136,Car le plons qñt il bout Si eſt treſtout ardant,34,l-106v-1-2,106v,1,
137,Li mauuais li a dit Oꝛ met ta main deca.,35,l-106v-1-3,106v,1,
138,Li pꝛeudōs li tendi Vne goute en vola,35,l-106v-1-4,106v,1,
139,Ꝑle fons de la paume Tout oultre li paſſa,35,l-106v-1-5,106v,1,
140,Cya poure ſueur Li pꝛeudōs dit li a,35,l-106v-1-6,106v,1,
141,Encoꝛ diſt li mauuais Ne ſces tule toꝛment,36,l-106v-1-7,106v,1,
142,Qⁱ eſt deſſoꝰ ma chape Q՚ ie ſueffre griem̄t,36,l-106v-1-8,106v,1,
143,Loꝛs aleué le pan De la chape errāment,36,l-106v-1-9,106v,1,
144,Feu et flābe en ſailli Sitres crueuſem̄t,36,l-106v-1-10,106v,1,
145,Que la moitié du bois Deuāt lui embꝛaſa,37,l-106v-1-11,106v,1,
146,Fueille bꝛāche ne tige Onq՚s n'i demoura,37,l-106v-1-12,106v,1,
147,C'eſtoit le bois au moꝛt Q՚ dëables empoꝛta,37,l-106v-1-13,106v,1,
148,L'autre fu au pꝛeudōme Onq՚s feu n'i toucha,37,l-106v-1-14,106v,1,
149,Le maluais ale pan De ſa chape aualé,38,l-106v-1-15,106v,1,
150,Et li pꝛeudōs li a Maītenāt demādé,38,l-106v-1-16,106v,1,
151,Poꝛquoi il ale bois Sō ꝯpaignō gaſté.,38,l-106v-1-17,106v,1,
152,Par foy dit li mauués (E )et ie le te diré,38,l-106v-1-18,106v,1,
153,Onq՚s tō ꝯpaignon Ne fiſt biē en ſavie,39,l-106v-1-19,106v,1,
154,L'ame de li ſi eſt A la moie baillie,39,l-106v-1-20,106v,1,
155,Pour ce ai ie ſa ꝑt Du bois toute gregie,39,l-106v-2-1,106v,2,
156,La toie t'ai laiſſie N'i claīg poīt d'auoꝛie,39,l-106v-2-2,106v,2,
157,Et ſi te dis ie biē volentiers te nuiroit,40,l-106v-2-3,106v,2,
158,En toutes les manieres Q՚ ie onq՚s poꝛroie,40,l-106v-2-4,106v,2,
159,Poꝛ ce q՚ tō ꝯpaīs Voloies metre en voie,40,l-106v-2-5,106v,2,
160,De ſa vie amēder Nul gré ne t'ē ſaroie,40,l-106v-2-6,106v,2,
161,Mais /la dame des ciex Ml՚t biē le me deffent,41,l-106v-2-7,106v,2,
162,Q՚ greuer ne te puiſſe Car tu fais ſon talent,41,l-106v-2-8,106v,2,
163,En li as bon eſcu Ie te di vraiem̄t,41,l-106v-2-9,106v,2,
164,Et toꝰ ceulz qⁱ la ſeruent De cuer entierem̄t,41,l-106v-2-10,106v,2,
165,Li pꝛeudōs li reſpont Dont doi biē aourer,42,l-106v-2-11,106v,2,
166,/Ycele ſainte dame Qⁱ ſi me veult garder,42,l-106v-2-12,106v,2,
167,Voire diſt li mauués Mais oꝛ te veil mouſtrer,42,l-106v-2-13,106v,2,
168,L'ame tō ꝯpagnon. Q՚ ſoloies amer,42,l-106v-2-14,106v,2,
169,Loꝛs lia mouſtré l'ame Qⁱ fu sō ꝯpaignon,43,l-106v-2-15,106v,2,
170,L'une ꝑtie en fu Noire cō moꝛt charbon,43,l-106v-2-16,106v,2,
171,Et l'autre plꝰ rouge Q՚ n'eſt l'ō v՚meillon,43,l-106v-2-17,106v,2,
172,Li pꝛeudōs ſ'eſbahi Qñt voit tele facon,43,l-106v-2-18,106v,2,
173,A l'ame a demādé De la noire ꝑtie,44,l-106v-2-19,106v,2,
174,Poꝛ quoi elle eſt ſi noire Ne q՚le ſenefie,44,l-106v-2-20,106v,2,
175,De la rougeur auſſi Q՚ maītenant li die,44,l-107r-1-1,107r,1,
176,L'ame li reſpondi Ne t'ē mētirai mie,44,l-107r-1-2,107r,1,
177,De lauoir ce dit elle Te dirai chl՚r,45,l-107r-1-3,107r,1,
178,Ie ſui en tenebꝛeur A celer ne t'en quier,45,l-107r-1-4,107r,1,
179,Auec la tenebꝛeur Mō martyre eſt ſi fier,45,l-107r-1-5,107r,1,
180,Cuers ne le puet pēſer Ne bouche deuiſier,45,l-107r-1-6,107r,1,
181,De la rougeur auſſi Sces tu q՚ ſenefie,46,l-107r-1-7,107r,1,
182,Le feu d'ē fer m'art tout Deu՚s deſtre ꝑtie,46,l-107r-1-8,107r,1,
183,Tant cōme diex ſera I'aurai ceſte haſchie,46,l-107r-1-9,107r,1,
184,Aumoſne ne m'i vault Ne pꝛiere c'ō die,46,l-107r-1-10,107r,1,
185,Se mō coꝛs t'eüſt creü N'uſſe pas ce toꝛm̄t,47,l-107r-1-11,107r,1,
186,Q՚ tous ioꝛs ſoufferrai En fer crueuſem̄t,47,l-107r-1-12,107r,1,
187,Iſſi pues tu biē pꝛēdꝛe Ml՚t bō chaſtiement,47,l-107r-1-13,107r,1,
188,Il n'eſt nulz qⁱ me puiſt Racheter ſauuem̄t,47,l-107r-1-14,107r,1,
189,Se ceulz qⁱ ſont au mōde Gñs et petis eſtoient,48,l-107r-1-15,107r,1,
190,Preſtres meſſes chātans Et chaſcū ioꝛ chātoient,48,l-107r-1-16,107r,1,
191,Poꝛ moi .xxv. meſſes Et faire le pooient,48,l-107r-1-17,107r,1,
192,De ceſte gñt do leur Ne me rachateroient,48,l-107r-1-18,107r,1,
193,E mes parēs diras Ie t'ē pꝛi chl՚r,49,l-107r-1-19,107r,1,
194,Q՚ ne facent pour moy Meſſe dire en mouſtier,49,l-107r-2-1,107r,2,
195,Aumoſnes ne p՚eres Ne m'auroient meſtier,49,l-107r-2-2,107r,2,
196,Oꝛ t'ē vas ie m'ē vois Recoiure mō loier,49,l-107r-2-3,107r,2,
197,Le mauuais cōme foudꝛe Maītenāt ſ'en toꝛna,50,l-107r-2-4,107r,2,
198,Le pꝛeudō chl՚r Aus parens ſ'en ala,50,l-107r-2-5,107r,2,
199,Toute l'auēture Dure leur racōta,50,l-107r-2-6,107r,2,
200,Puis vīt a sō hoſtel Q՚ il plus ne tarda.,50,l-107r-2-7,107r,2,
201,Le pꝛeudō chl՚r y pꝛiſt gñt exāplaire,51,l-107r-2-8,107r,2,
202,De ſa uie amēder Auſſi doit chaſcūs faire,51,l-107r-2-9,107r,2,
203,Puis honoꝛa il tant /La dame de bōnaire,51,l-107r-2-10,107r,2,
204,Qⁱl deſerui la ioie Qⁱ a toꝰ bos eſclaire,51,l-107r-2-11,107r,2,
205,OR pꝛions /cele dame /Qui eſt ⁊ fille et mere,52,l-107r-2-12,107r,2,
206,De la pꝛiſon nous gart Qui tant ꝑ eſt amere,52,l-107r-2-13,107r,2,
207,Que nous veille empoꝛter A /ſon fil ꝑ pꝛiere,52,l-107r-2-14,107r,2,
208,Et nous aions la ioie Qui tant eſt bele ⁊ clere,52,l-107r-2-15,107r,2,
209,Ainſint ſoit il amen Si (ſi )ferons gñt miſere,52,l-107r-2-16,107r,2,
210,Que diex nous doīſt venir Es ciex auec no pere.,52,l-107r-2-17,107r,2,
