line_no,text,lg,l_id,folio,col,speaker
167,Oy encoꝛs ſarrazinois,5,l-154v-1-33,154v,1,
168,Tymbꝛes yauoit,5,l-154v-1-34,154v,1,
169,Et arainnes,5,l-154v-1-35,154v,1,
170,Pſalteriōs muſes douceīnes,5,l-154v-1-36,154v,1,
171,Cheuretes buiſines taboꝛs,5,l-154v-1-37,154v,1,
172,Dōt moult me plaiſoit li laboꝛs,5,l-154v-1-38,154v,1,
173,Inſtrum̄s de toutes man՚s,5,l-154v-1-39,154v,1,
174,Y auoit ⁊ a vois plenieres,5,l-154v-2-1,154v,2,
175,Chātoiēt cil qͥ les menoiēt,5,l-154v-2-2,154v,2,
176,Et qⁱ biē faire le ſauoiēt,5,l-154v-2-3,154v,2,
177,Chacōnetes ml՚ coitem̄t,5,l-154v-2-4,154v,2,
178,Et ml՚t tres enuoiſieem̄t,5,l-154v-2-5,154v,2,
179,Chatoiēt motes ⁊ ꝯduis,5,l-154v-2-6,154v,2,
180,Si cōme cilz qⁱ les ꝯduis,5,l-154v-2-7,154v,2,
181,N'auoient pas trop ēcōbꝛier,5,l-154v-2-8,154v,2,
182,Mais de ruine deſcōbꝛiers,5,l-154v-2-9,154v,2,
183,Et de tout ce qⁱ les pot nuire,5,l-154v-2-10,154v,2,
184,Ml՚t eſt bōs meſt՚rs qui ſcet d'iure,5,l-154v-2-11,154v,2,
185,Sages a faire tele feſte,5,l-154v-2-12,154v,2,
186,Et ſi ioieuſe cōme ceſte,5,l-154v-2-13,154v,2,
187,Ap՚s qñt oy la ioie,6,l-154v-2-14,154v,2,
188,Q՚ ſi volētiers eſcoutoie,6,l-154v-2-15,154v,2,
189,Et qui biē me deuoit ſeoir,6,l-154v-2-16,154v,2,
190,Loꝛs me pꝛiſt gñt fain de veoir,6,l-154v-2-17,154v,2,
191,Ceulz qⁱ de ioie maītenir,6,l-154v-2-18,154v,2,
192,Soꝛent ſi biē a chief venir,6,l-154v-2-19,154v,2,
193,.I. po me pꝛis a a couter,6,l-154v-2-20,154v,2,
194,Soꝛ l'erbage pour eſcout՚,6,l-154v-2-21,154v,2,
195,Q՚l ꝑt la vois de ceulz oye,6,l-154v-2-22,154v,2,
196,Poꝛ toꝛner la tout dꝛoit,6,l-154v-2-23,154v,2,
197,Ma voie.,6,l-154v-2-24,154v,2,
198,Foꝛm̄t alay plus n'y aii,7,l-154v-2-25,154v,2,
199,Deu՚s le bois ſi regardai,7,l-154v-2-26,154v,2,
200,Et vi uenir la cōpaignie,7,l-154v-2-27,154v,2,
201,Q՚ tant auoit conuoitie,7,l-154v-2-28,154v,2,
202,Menāt gñt ioie ⁊ gñt deduit,7,l-154v-2-29,154v,2,
203,Ml՚t bien eſtoient de ce duit,7,l-154v-2-30,154v,2,
204,Tuit cil qⁱ la erēt venu,7,l-154v-2-31,154v,2,
205,Gñt et petit gros et menu,7,l-154v-2-32,154v,2,
206,Qñt ie les vi i'ai oï gñt ioie,7,l-154v-2-33,154v,2,
207,Qu'a paines dire le poꝛroie,7,l-154v-2-34,154v,2,
208,(Car i'auoie gñt appetit),7,l-154v-2-35,154v,2,
209,Si m'apꝛochai d'ex .i. petit,7,l-154v-2-36,154v,2,
210,Car i'auoie gñt apetit,7,l-154v-2-37,154v,2,
211,Et gñt deſirrier du ſauoir,7,l-154v-2-38,154v,2,
212,Se ꝑ l'un d'eulz poꝛroie auoir,7,l-154v-2-39,154v,2,
213,La dꝛoite interpꝛetation,7,l-155r-1-1,155r,1,
214,Et la vois doucem̄t oÿ,7,l-155r-1-2,155r,1,
215,En mō cuer foꝛm̄t le pꝛiſoy,7,l-155r-1-3,155r,1,
216,Et cil a dit biē auiſai,7,l-155r-1-4,155r,1,
217,Qⁱl eſtoien̄t de gñt afaire,7,l-155r-1-5,155r,1,
218,Car de ſamie ou de tartaire,7,l-155r-1-6,155r,1,
219,Ou de dꝛap d'oꝛ de gñt value,7,l-155r-1-7,155r,1,
220,Auoit chaſcūs robe veſtue,7,l-155r-1-8,155r,1,
221,Et foꝛrees de vairs menus,7,l-155r-1-9,155r,1,
222,Tous ceulz qⁱ la furent venus,7,l-155r-1-10,155r,1,
223,En oꝛdꝛe treſtout en alant,7,l-155r-1-11,155r,1,
224,Doy et doi aloient balant,7,l-155r-1-12,155r,1,
225,Li vn et li autre dancoiēt,7,l-155r-1-13,155r,1,
226,Li autre doi ⁊ doi iouſtoient,7,l-155r-1-14,155r,1,
227,Et li autre alaiēt chātāt,7,l-155r-1-15,155r,1,
228,De ce me vois ie biē vantāt,7,l-155r-1-16,155r,1,
229,Ꝯq՚s plus bele cōpaignie,7,l-155r-1-17,155r,1,
230,Onc d'oꝛeille ne fu oye,7,l-155r-1-18,155r,1,
231,Ne qⁱ miex peuſt eſtre oye,7,l-155r-1-19,155r,1,
232,De faire feſte en nule guiſe,7,l-155r-1-20,155r,1,
233,Entre les autres voi venir,7,l-155r-1-21,155r,1,
234,.I. home qⁱ biē maītenir,7,l-155r-1-22,155r,1,
235,Se ſot a guiſe d'ome noble,7,l-155r-1-23,155r,1,
236,Et deſſi en conſtētinoble,7,l-155r-1-24,155r,1,
237,N'ot plus bel nul ie croi de li,7,l-155r-1-25,155r,1,
238,Poꝛ coi aſſez plꝰ m'abely,7,l-155r-1-26,155r,1,
239,A biē regarder en figure,7,l-155r-1-27,155r,1,
240,Et ſa biauté et ſa faiture,7,l-155r-1-28,155r,1,
241,Il eſtoit tiex ꝯ ie dirai,7,l-155r-1-29,155r,1,
242,Q՚ ie de mot n'ē mētirai,7,l-155r-1-30,155r,1,
243,En li de meſſeant n'a poir,7,l-155r-1-31,155r,1,
244,Drois eſtoit gros,7,l-155r-1-32,155r,1,
245,Et lons apoint,7,l-155r-1-33,155r,1,
246,Et ot couloꝛ vnie ⁊ v՚meille,7,l-155r-1-34,155r,1,
247,Au regarder oÿ gñt m՚ueille,7,l-155r-1-35,155r,1,
248,Dont tel creatur venoit,7,l-155r-1-36,155r,1,
249,En ſa maī .i. ſceptre tenoit,7,l-155r-1-37,155r,1,
250,Qⁱ eſtoit ml՚t et bele et bone,7,l-155r-1-38,155r,1,
251,Et ot ou chief vne courōne,7,l-155r-1-39,155r,1,
252,D'oꝛ ⁊ de pierres p՚cieuſes,7,l-155r-2-1,155r,2,
253,A regarder ml՚t deliteuſes,7,l-155r-2-2,155r,2,
254,Cheueus ot qⁱ biē li ſeoiēt,7,l-155r-2-3,155r,2,
255,Et auſſi cōme oꝛ reluiſoient,7,l-155r-2-4,155r,2,
256,Et auoit robe d'un dyapꝛe,7,l-155r-2-5,155r,2,
257,Nō pas trop rude ne trop aſpꝛe,7,l-155r-2-6,155r,2,
258,Mais ſi bō cōme l'ē pot faire,7,l-155r-2-7,155r,2,
259,Ie n'ē ſai nul de cela faire,7,l-155r-2-8,155r,2,
260,N'il n'ē eſt nul mien eſcient,7,l-155r-2-9,155r,2,
261,Ouurez de pelles d'oꝛient,7,l-155r-2-10,155r,2,
262,Ert de beſtes ⁊ a oyſiaus,7,l-155r-2-11,155r,2,
263,Ml՚t eſtoit biaꝰ li damoiſiaꝰ,7,l-155r-2-12,155r,2,
264,Et la cote moult ēuoiſie,7,l-155r-2-13,155r,2,
265,Encoꝛ eſtoit elle aufroiſie,7,l-155r-2-14,155r,2,
266,D'un riche oꝛfroy ml՚t noblem̄t,7,l-155r-2-15,155r,2,
267,Ou il ot aſſis coītem̄t,7,l-155r-2-16,155r,2,
268,Saphirs et maīte bone pierre,7,l-155r-2-17,155r,2,
269,Cil qui eſtoit ſi enuoiſiez,7,l-155r-2-18,155r,2,
270,Et ſi coītem̄t oꝛfroiez,7,l-155r-2-19,155r,2,
271,Eſtoit mōtez ſoꝛ .i. deſtrier,7,l-155r-2-20,155r,2,
272,Dont li loꝛain ⁊ li eſtrier,7,l-155r-2-21,155r,2,
273,Eſtoient treſtout d'oꝛ maſſis,7,l-155r-2-22,155r,2,
274,De la ſele ou ert aſſis,7,l-155r-2-23,155r,2,
275,Eſtoiēt li arcō d'yuoire,7,l-155r-2-24,155r,2,
276,Si bel qu'ēuis le poꝛriez croire,7,l-155r-2-25,155r,2,
277,Poitral cengles ie q՚n diroie,7,l-155r-2-26,155r,2,
278,Tuit eſtoient de cuir de ſoye,7,l-155r-2-27,155r,2,
279,Les paniaus de ſamis eſtoiēt,7,l-155r-2-28,155r,2,
280,Tel cō ala ſele afferoiēt,7,l-155r-2-29,155r,2,
281,Et du deſtrier en nule t՚re,7,l-155r-2-30,155r,2,
282,Nul plus bel ne peuſt on q՚rre,7,l-155r-2-31,155r,2,
283,iij. chl՚rs poꝛ li ꝯ duire,7,l-155r-2-32,155r,2,
284,Si q՚ nul ne li peuſt nuire,7,l-155r-2-33,155r,2,
285,Auoit entour lui,7,l-155r-2-34,155r,2,
286,L'un a deſtre.,7,l-155r-2-35,155r,2,
287,Li autres eſtoit aſeneſtre,7,l-155r-2-36,155r,2,
288,Et li tiers qⁱ biē auenoit,7,l-155r-2-37,155r,2,
289,Eſtoit a pié ⁊ ſi menoit,7,l-155r-2-38,155r,2,
290,Ꝑ les reſnes le damoiſel.,7,l-155r-2-39,155r,2,
291,Ꝑ la chantoient li oiſel,7,l-155v-1-1,155v,1,
292,A haute vois ſi doucem̄t,7,l-155v-1-2,155v,1,
293,Ꝯ ſe diex y fuſt ˞ppꝛem̄t,7,l-155v-1-3,155v,1,
294,Apꝛez en cōpaignies beles,8,l-155v-1-99,155v,1,
295,De dame ⁊ de damoiſeles,8,l-155v-1-100,155v,1,
296,De chl՚rs ⁊ d'eſcuiers,8,l-155v-1-101,155v,1,
297,Et de clers la fu li huiers,8,l-155v-1-102,155v,1,
298,Et li eſbatres de ſaiſon,8,l-155v-1-103,155v,1,
299,Et li iouers car ꝑ raiſon,8,l-155v-1-104,155v,1,
300,Cil doiēt mener bone vie,8,l-155v-1-105,155v,1,
301,Qⁱ ſont en bone cōpaignie,8,l-155v-1-106,155v,1,
302,Gens de toutes ꝯdicions,8,l-155v-1-107,155v,1,
303,Et oꝛent loꝛ ententions,8,l-155v-1-108,155v,1,
304,D'enſuiuir toute loiaute,8,l-155v-1-109,155v,1,
305,Et n'ot en eulz crueuſete,8,l-155v-1-110,155v,1,
306,Qñt i'oi tout ceſt a trait veü,8,l-155v-1-111,155v,1,
307,Et leur couuine ꝑceu,8,l-155v-1-112,155v,1,
308,Poꝛ ce qu'a eulz ꝑler voloie,8,l-155v-1-113,155v,1,
309,Me mis ie ſi de dens leur voie,8,l-155v-1-114,155v,1,
310,Qⁱl me virent p՚mierem̄t,8,l-155v-1-115,155v,1,
311,Loꝛs ſaluai aꝑtem̄t,8,l-155v-1-116,155v,1,
312,Celui qui diex la ſeignoꝛie,8,l-155v-1-117,155v,1,
313,Auoit et puis la ꝯ paignie,8,l-155v-1-118,155v,1,
314,Apꝛez moi gaires n'atendi,8,l-155v-1-119,155v,1,
315,Et me diſt diex te ſault amis,8,l-155v-1-120,155v,1,
316,Qⁱ es tu et qui t'a cy mis,8,l-155v-1-121,155v,1,
317,Et ie qⁱ de mētir n'oi cure,8,l-155v-1-122,155v,1,
318,Li cōtai toute m'auēture,8,l-155v-1-123,155v,1,
319,Tout ce q՚ i'auoie veü,8,l-155v-1-124,155v,1,
320,Li dis au miex q՚ i'ai peu,8,l-155v-1-125,155v,1,
321,Des beſtes q՚ veü auoie,8,l-155v-1-126,155v,1,
322,Li dis tout ce q՚ ie ſauoie,8,l-155v-1-127,155v,1,
323,Et cōm̄t ꝑ la ſouatume,8,l-155v-1-128,155v,1,
324,Qⁱ de l'une iſſoit ꝑ couſtume,8,l-155v-1-129,155v,1,
325,Toutes les autres la ſuiuoiēt,8,l-155v-1-130,155v,1,
326,Et cōm̄t elles ſ'en aloient,8,l-155v-1-131,155v,1,
327,Qñt cele beſte de bōnaire,8,l-155v-1-132,155v,1,
328,S'en retournoit,8,l-155v-1-133,155v,1,
329,En ſon repaire.,8,l-155v-1-134,155v,1,
330,Qñt mon cōte li oy conte,9,l-155v-2-1,155v,2,
331,Et il l'ot ꝑ ſa grant bōte,9,l-155v-2-2,155v,2,
332,Eſcoute moult courtoiſem̄t,9,l-155v-2-3,155v,2,
333,Loꝛs m'a pela ml՚t doucem̄t,9,l-155v-2-4,155v,2,
334,Et ſi me dit ſe ie cuidoie,9,l-155v-2-5,155v,2,
335,Et biē aſſeur en eſtoie,9,l-155v-2-6,155v,2,
336,Q՚ mō biē fait a deſeruir,9,l-155v-2-7,155v,2,
337,Vouſſiſſes biē ⁊ moi ſeruir,9,l-155v-2-8,155v,2,
338,Le cuer outreem̄t auoir,9,l-155v-2-9,155v,2,
339,Ie te feroie biē ſauoir,9,l-155v-2-10,155v,2,
340,La volēté de ce q՚ qⁱers,9,l-155v-2-11,155v,2,
341,Et ēcoꝛ ſe tu me reqⁱers,9,l-155v-2-12,155v,2,
342,Et tu a moy.,9,l-155v-2-13,155v,2,
343,Veulz faire homage,9,l-155v-2-14,155v,2,
344,Ie te farai de ce biē ſage,9,l-155v-2-15,155v,2,
345,Qñt ie l'oy ie li di ſire,9,l-155v-2-16,155v,2,
346,Qui vous eſtes,9,l-155v-2-17,155v,2,
347,Me veilliez dire,9,l-155v-2-18,155v,2,
348,S'il vous plaiſt,9,l-155v-2-19,155v,2,
349,Auis que vos hōs ſoye,9,l-155v-2-20,155v,2,
350,Car trop enuis,9,l-155v-2-21,155v,2,
351,Hons deuendꝛoie,9,l-155v-2-22,155v,2,
352,A hōme q՚ ie ne cōnuſſe,9,l-155v-2-23,155v,2,
353,Q՚l domage q՚ g'y euſſe.,9,l-155v-2-24,155v,2,
354,Loꝛs diſt et ie le te dirai,9,l-155v-2-25,155v,2,
355,Et tō cuer (cuer )en aſſouuirai,9,l-155v-2-26,155v,2,
356,Car il a en toi ce me ſamble,9,l-155v-2-27,155v,2,
357,Bien foy et loial,9,l-155v-2-28,155v,2,
358,Ce me ſamble,9,l-155v-2-29,155v,2,
359,Amis ie ſui li diex d'amoꝛs,10,l-155v-2-30,155v,2,
360,A cui amāt font leurs clamoꝛs,10,l-155v-2-31,155v,2,
361,Leur cōplaītes ⁊ loꝛ pꝛoieres,10,l-155v-2-32,155v,2,
362,Et ſi ſui cilz qⁱ loꝛ pꝛoieres,10,l-155v-2-33,155v,2,
363,Fai embꝛacier humilite,10,l-155v-2-34,155v,2,
364,Ou mont n'a ville ne cite,10,l-155v-2-35,155v,2,
365,Chaſtel ne bourc,10,l-155v-2-36,155v,2,
366,Ne manantie,10,l-155v-2-37,155v,2,
367,Q՚ ie n'aye ſeignoꝛie,10,l-155v-2-38,155v,2,
368,Si fais les oꝛgueilloꝰ cheoir,10,l-155v-2-39,155v,2,
369,Ie fais les hūbles hault ſeoir,10,l-156r-1-1,156r,1,
370,Ie fais biē des couars hardis,10,l-156r-1-2,156r,1,
371,Et les hardis acouardis,10,l-156r-1-3,156r,1,
372,Ie reſpaſſe les cōbatans,10,l-156r-1-4,156r,1,
373,Ie ſui les plus cois eſbatans,10,l-156r-1-5,156r,1,
374,Ie fais aus nices ſens auoir,10,l-156r-1-6,156r,1,
375,Ie fai bien ceulz qⁱ ont ſauoir,10,l-156r-1-7,156r,1,
376,Et les riches fais beſoigneꝰ,10,l-156r-1-8,156r,1,
377,Ie fais pēſer les,10,l-156r-1-9,156r,1,
378,Maulz ſoigneus,10,l-156r-1-10,156r,1,
379,Qñt il me viēt biē a talēt,10,l-156r-1-11,156r,1,
