line_no,text,lg,l_id,folio,col,speaker
26,Son pere le batoit Qui fu mal et felons,7,l-123r-2-7,123r,2,
27,A ſa fame diſoit Le nostre enfant p[er]dons,7,l-123r-2-8,123r,2,
28,Il ſera creſtiens Quel gré que nous aions.,7,l-123r-2-9,123r,2,
29,Li cuers le me dit bien Regardez ſa maniere,8,l-123r-2-10,123r,2,
30,Il ne ſ'en veult fouir Tant le bate ne fiere,8,l-123r-2-11,123r,2,
31,Qu'il ne face aus enfans Creſtiens bele chiere,8,l-123r-2-12,123r,2,
32,Il harra /nostre loy Il a /la leur trop chiere,8,l-123r-2-13,123r,2,
33,Et la mere reſpont Il ſ'en chaſtiera,9,l-123r-2-14,123r,2,
34,Quant il avra .xx. ans /Noſtre loy amera,9,l-123r-2-15,123r,2,
35,Il ſera hoꝛs d'enfance Et ſ'en li mouſtrera,9,l-123r-2-16,123r,2,
36,Tous les poins de nostre oꝛdꝛe Les Creſtiens harra,9,l-123r-2-17,123r,2,
37,Par /ma loy dit li peres Qui fu fel et engrez,10,l-123r-2-18,123r,2,
38,Qu'il a paſſé .vii. ans Nous le ſuivrons de pꝛez.,10,l-123r-2-19,123r,2,
39,Se il eſt bons Juis Nes amera jamés,10,l-123v-1-1,123v,1,
40,Les enfans creſtiens Ains ſ'en tenra en pais.,10,l-123v-1-2,123v,1,
41,Mais tous joꝛs il avoit Au cuer melancolie,11,l-123v-1-3,123v,1,
42,Que ſon fil fauſſeroit /La loy de la lignie,11,l-123v-1-4,123v,1,
43,Trop ſouvent li ooit Nommer /ſainte Marie,11,l-123v-1-5,123v,1,
44,Poꝛ ce batoit l'enfant Et faiſoit vilonnie,11,l-123v-1-6,123v,1,
45,Quant la mere veoit Que li peres batoit,12,l-123v-1-7,123v,1,
46,Si ſouvent ſon enfant Par maltalent diſoit,12,l-123v-1-8,123v,1,
47,Devant que le fol pꝛent Sa folie ne croit,12,l-123v-1-9,123v,1,
48,Ton fil ert creſtiens Ce ſera a bon dꝛoit,12,l-123v-1-10,123v,1,
49,De l'enfant du Juif Parlerai de rechief,13,l-123v-1-11,123v,1,
50,C'iert mon commencement Si ſera ce mon chief,13,l-123v-1-12,123v,1,
51,De ſon pere lairai Le plait mais c'eſt trop grief,13,l-123v-1-13,123v,1,
52,Diex ama ſon enfant Et toꝛna a bon chief,13,l-123v-1-14,123v,1,
53,Ainſi com vous oꝛrez Qui me vouldꝛa entendꝛe,14,l-123v-1-15,123v,1,
54,Li enfes du Juif Qui eſt et doulz et tendꝛe,14,l-123v-1-16,123v,1,
55,N'ot cure de /loꝛ loy /La nostre volt apꝛendꝛe,14,l-123v-1-17,123v,1,
56,Diex l'ama et tint chier A ſa part le voult pꝛendꝛe,14,l-123v-1-18,123v,1,
57,Volentiers compaignoit Les enfans creſtiens,15,l-123v-1-19,123v,1,
58,/Noſtre loy li mouſtrerent Selonc leur eſciens,15,l-123v-2-1,123v,2,
59,Treſtoute ta lignie Ne vault ne que .i. chiens,15,l-123v-2-2,123v,2,
60,Par Dieu non feras tu Se /nostre loy ne tiens.,15,l-123v-2-3,123v,2,
61,Paſques ſerons demain Nous acommuicherons,16,l-123v-2-4,123v,2,
62,Et yrons au mouſtier Noſtre Seigneur pꝛendꝛons,16,l-123v-2-5,123v,2,
63,Mais tu n'i vendꝛas mie Poꝛ voir le te diſons,16,l-123v-2-6,123v,2,
64,Tu n'es pas creſtiens Pour ce la te lairons,16,l-123v-2-7,123v,2,
65,Et comment compaignons yrez vous y ſans moy,17,l-123v-2-8,123v,2,
66,Menez moi avec vous Poꝛ le grant Dieu vous pꝛoi,17,l-123v-2-9,123v,2,
67,Quant ſerai retoꝛnez Baptizier me feroy,17,l-123v-2-10,123v,2,
68,Li plus ſages reſpont Par ma foy je l'otroy,17,l-123v-2-11,123v,2,
69,Ha diſt il biaus amis Sces tu que tu feras,18,l-123v-2-12,123v,2,
70,Demain quant il ert jour A matin leveras,18,l-123v-2-13,123v,2,
71,Puis t'en venras ycy Matin nous trouveras,18,l-123v-2-14,123v,2,
72,Nous yrons au mouſtier Avec nous parvenras,18,l-123v-2-15,123v,2,
73,Pour le grant Dieu vous pꝛi Que vous cy m'atendez,19,l-123v-2-16,123v,2,
74,Car matin vous verrai De ce pas ne doubtez,19,l-123v-2-17,123v,2,
75,Car ſ'en voſtre mouſtier Sans moi vous en alez,19,l-123v-2-18,123v,2,
76,En vostre compaignie Jamais ne me verrez,19,l-123v-2-19,123v,2,
77,Vas mais hui a l'oſtel Diex te doinſt bone vie,20,l-124r-1-1,124r,1,
78,Le gloꝛieus du ciel /Le Filz /ſainte Marie,20,l-124r-1-2,124r,1,
79,Car nous t'aimons de cuer Toy et ta compaignie,20,l-124r-1-3,124r,1,
80,Se ne t'antendons cy No foy avrons mentie,20,l-124r-1-4,124r,1,
81,Li enfes ſ'en tourna Chiez ſon pere ſ'en va,21,l-124r-1-5,124r,1,
82,La nuit doꝛmi petit Bien matin ſe leva,21,l-124r-1-6,124r,1,
83,Et quant fu deſcouchiez A ſes compaignons va,21,l-124r-1-7,124r,1,
84,Ne furent pas levé Liez fu quant les trouva,21,l-124r-1-8,124r,1,
85,Li Juif et l'enfant Alerent en l'egliſe,22,l-124r-1-9,124r,1,
86,Volentiers et de cuer Oyrent le ſervice,22,l-124r-1-10,124r,1,
87,Le Juif fu laiens Mais nul ne le raviſe,22,l-124r-1-11,124r,1,
88,Chaſcuns a Dieu pꝛier Avoit ſ'entente miſe,22,l-124r-1-12,124r,1,
89,Quant la meſſe fu dite Le ſervice finé,23,l-124r-1-13,124r,1,
90,Le preſtre leur a dit Oꝛ vous agenoilliez,23,l-124r-1-14,124r,1,
91,Et vous adꝛecerai Treſtous de vos pechiez,23,l-124r-1-15,124r,1,
92,Nul n'apꝛoche a l'autel S'il n'eſt tres bien confez,23,l-124r-1-16,124r,1,
93,Quant li pꝛeſtres leur ot Fait le commandement,24,l-124r-1-17,124r,1,
94,Chay devant l'autel S'agenoille humblement,24,l-124r-1-18,124r,1,
95,Haſquin fu lez l'autel Sambla li vraiement,24,l-124r-2-1,124r,2,
96,Que li pꝛeſtres donoit A chaſcun .i. enfant,24,l-124r-2-2,124r,2,
97,Haquin fu lez l'autel Qui le cuer ot eſpꝛis,25,l-124r-2-3,124r,2,
98,D'avoir .i. tel enfant Com chaſcuns avoit pꝛis,25,l-124r-2-4,124r,2,
99,A l'autel ſ'agenoille Come enfes bien apꝛis,25,l-124r-2-5,124r,2,
100,Et li preſtres li donne De ce fu entrepꝛis.,25,l-124r-2-6,124r,2,
101,Quant il ot receü /Le Seignoꝛ qui tout guie,26,l-124r-2-7,124r,2,
102,Par le mouſtier ſ'en va Querant ſa compaignie,26,l-124r-2-8,124r,2,
103,Les enfans a trouvez Ne li ennuia mie,26,l-124r-2-9,124r,2,
104,Onques ne fu ſi liez A nul jour de ſa vie,26,l-124r-2-10,124r,2,
105,Quant leens ont l'enfant Si en oꝛent grant joie,27,l-124r-2-11,124r,2,
106,Du mouſtier ſont iſſus Si menerent grant joie,27,l-124r-2-12,124r,2,
107,D'ilec en leur maiſon Le Juif les convoie,27,l-124r-2-13,124r,2,
108,Vers ſon pere ſ'en va Qui poꝛ li moult ſ'eſmoie,27,l-124r-2-14,124r,2,
109,Quant le felon Juif Vit ſon fil apꝛochier,28,l-124r-2-15,124r,2,
110,Qui li ſambla plus bel Aſſez qu'il n'eſtoit hier,28,l-124r-2-16,124r,2,
111,Haquin di dont tu viens Ne le me dois celer,28,l-124r-2-17,124r,2,
112,Et li enfes li diſt Qu'il ne le voult celer,28,l-124r-2-18,124r,2,
113,Par /ma loy du mouſtier J'ai mengie .I. enfant,29,l-124v-1-1,124v,1,
114,.I. grans ſires le donne Alez y toſt courant,29,l-124v-1-2,124v,1,
115,Avec mes compaignons Encoꝛ en y a tant,29,l-124v-1-3,124v,1,
116,Prenez en .i. pour vous Et pour ma mere autant,29,l-124v-1-4,124v,1,
117,Quant ſon pere l'oÿ A po qu'il n'enraja,30,l-124v-1-5,124v,1,
118,Son filz pꝛiſt par la main Que plus ne ſe tarja,30,l-124v-1-6,124v,1,
119,En ou milieu du four Maintenant le geta,30,l-124v-1-7,124v,1,
120,Ou li voirres eſtoit Mais Diex garanti l'a,30,l-124v-1-8,124v,1,
121,Li enfes fu ou four Ou la chaleur fu grant,31,l-124v-1-9,124v,1,
122,La mere vint dehoꝛs Demanda ſon enfant,31,l-124v-1-10,124v,1,
123,Et li peres li diſt. Moult felonneſſemant,31,l-124v-1-11,124v,1,
124,Je l'ai gete ou four Et te dirai commant,31,l-124v-1-12,124v,1,
125,Avec ſes compaignons A eſté au mouſtier,32,l-124v-1-13,124v,1,
126,Leur Dieu a receü A celer ne vous quier,32,l-124v-1-14,124v,1,
127,Et pour ce l'ai geté Ou milieu du bꝛaſier,32,l-124v-1-15,124v,1,
128,Oꝛ puet dire a ſon Dieu Que il le viengne aidier,32,l-124v-1-16,124v,1,
129,Quant la mere l'oÿ Si ſ'eſt hault eſcriee,33,l-124v-1-17,124v,1,
130,Tu as fait au joꝛ d'ui Une male joꝛnee.,33,l-124v-1-18,124v,1,
131,Cele pꝛent a crier Comme fame deſvee,33,l-124v-2-1,124v,2,
132,Quant on l'oÿ crier Toſt y fu l'aſſamblee,33,l-124v-2-2,124v,2,
133,Juive que as tu Dis nous la verité,34,l-124v-2-3,124v,2,
134,Et elle leur a tout L'afaire recoꝛdé,34,l-124v-2-4,124v,2,
135,Mon mari a ſon filz Ou feu ardant geté,34,l-124v-2-5,124v,2,
136,Car le Dieu avoit pꝛins De la creſtienté,34,l-124v-2-6,124v,2,
137,Quant li voiſin l'oirent Tuit furent eſbahi,35,l-124v-2-7,124v,2,
138,Au Juif ſont venu Si l'ont pꝛis et ſaiſi,35,l-124v-2-8,124v,2,
139,Et il fu tantoſt pꝛis Point ne ſe deffendi,35,l-124v-2-9,124v,2,
140,Au four vindꝛent tout dꝛoit Si ont l'enfant choiſi,35,l-124v-2-10,124v,2,
141,Qui au boullons du voirre De ſa main ſe jouoit,36,l-124v-2-11,124v,2,
142,Car /li Sires des ciex En ſanté le tenoit,36,l-124v-2-12,124v,2,
143,Li enfes le voit bien Mais nulz ne l'apercoit,36,l-124v-2-13,124v,2,
144,De /tel Seignoꝛ vëoir Nulz d'eulz dignes n'eſtoit,36,l-124v-2-14,124v,2,
145,Au Juitiau demandent. Qui t'a ſauvé la vie,37,l-124v-2-15,124v,2,
146,L'enfant que j'ai mengié Ne le veez vous mie,37,l-124v-2-16,124v,2,
147,Il me tient par la main J'ai bone compaignie,37,l-124v-2-17,124v,2,
148,Se de lui m'eſlonjoie Bien feroie folie.,37,l-124v-2-18,124v,2,
149,Quant le pere et la mere oyrent l'examplaire,38,l-125r-1-1,125r,1,
150,Que /li Sires des ciez Poꝛ ſes amis ſcet faire,38,l-125r-1-2,125r,1,
151,Baptizier et lever Se firent ſans contraire,38,l-125r-1-3,125r,1,
152,/Nostre Dame ſervirent De /leur loy n'ont que faire,38,l-125r-1-4,125r,1,
153,Et li uns et li autres Furent de bone vie,39,l-125r-1-5,125r,1,
154,/Noſtre Dame ſervirent Tant com furent en vie,39,l-125r-1-6,125r,1,
155,Leur filz mirent a lettre Ce ne fu pas folie,39,l-125r-1-7,125r,1,
156,Si bien apꝛiſt li enfes Preſtres fu en ſa vie,39,l-125r-1-8,125r,1,
157,Le cle[r]s qui ce dit fiſt nous dit et nous teſmoigne,40,l-125r-1-9,125r,1,
158,Que il eſt fox pꝛouvez Qui /tel Seignoꝛ eſloigne,40,l-125r-1-10,125r,1,
159,Et qui de lui ſervir Nuit et joꝛ ne ſe paine,40,l-125r-1-11,125r,1,
160,Con font cil /Coꝛdelier Cil /Jacobin cil moine,40,l-125r-1-12,125r,1,
161,Oꝛ pꝛions tous et toutes De bon cuer /le Seigneur,41,l-125r-1-13,125r,1,
162,Qui l'enfant au Juif Sauva dedens le four,41,l-125r-1-14,125r,1,
163,Qu'il nous doinſt en ce ſiecle Ouurer de tel labour,41,l-125r-1-15,125r,1,
164,Que nous puiſſons avoir Son conduit et ſ'amour,41,l-125r-1-16,125r,1,
