line_no,text,lg,l_id,folio,col,speaker
33,Un joꝛ furent enſamble Andeus li compaignon,9,l-105r-1-14,105r,1,
34,Li pꝛeudons diſt a l'autre Par bone entention,9,l-105r-1-15,105r,1,
35,Sire compains poꝛ Dieu Qui ſouffri paſſion,9,l-105r-1-16,105r,1,
36,Muez vostre coꝛage A bien comme pꝛeudom,9,l-105r-1-17,105r,1,
37,Et l'autre reſpondi une folie grant,10,l-105r-1-18,105r,1,
38,Sire compains diſt il Qui m'alez pꝛeechant,10,l-105r-1-19,105r,1,
39,Tant comme ſerai jones M'irai je deduiant,10,l-105r-2-1,105r,2,
40,Et quant je ſerai viel M'irai convertiſſant,10,l-105r-2-2,105r,2,
41,Li pꝛeudons reſpondi Oꝛ eſt ce trop mal dit,11,l-105r-2-3,105r,2,
42,Nous n'avona de nos vies .I. ſeul joꝛ de reſpit,11,l-105r-2-4,105r,2,
43,Se la moꝛt vous queure ſus De vos biens fais petit,11,l-105r-2-5,105r,2,
44,De mouſtrer devant Dieu Loꝛs o[n]t cil grant deſpit,11,l-105r-2-6,105r,2,
45,Moult coꝛrouciez li diſt Trop ſarmonnez de fable,12,l-105r-2-7,105r,2,
46,Taiſiez vous de par Dieu Ou de par le dëable,12,l-105r-2-8,105r,2,
47,Voſtre ſermon hui mes Ne tendꝛai a eſtable,12,l-105r-2-9,105r,2,
48,Ce poiſe moi diſt l'autre Par Dieu l'eſperitable,12,l-105r-2-10,105r,2,
49,Le pꝛeudon chevalier A ſon hoſtel ala,13,l-105r-2-11,105r,2,
50,A Dieu ſon compaignon Doucement commanda,13,l-105r-2-12,105r,2,
51,De ce qu'il li ot dit Point ne ſ'en coꝛrouca,13,l-105r-2-13,105r,2,
52,Aincois pꝛie poꝛ li Car moult foꝛment l'ama,13,l-105r-2-14,105r,2,
53,Le pꝛeudom chevalier S'en ala maintenant,14,l-105r-2-15,105r,2,
54,Son compaignon leſſa Qui ot cuer de tirant,14,l-105r-2-16,105r,2,
55,Toudis en ſa jonece Cuidoit eſtre vivant,14,l-105r-2-17,105r,2,
56,Mais el li dura po Si comme oꝛrez avant,14,l-105r-2-18,105r,2,
57,De ſa mauvaiſe vie Foꝛment li meſchei,15,l-105r-2-19,105r,2,
58,Il acoucha malades Point ne ſe repenti,15,l-105v-1-1,105v,1,
59,N'il a preſtre nis .i. Ses pechiez ne jehi,15,l-105v-1-2,105v,1,
60,Ne a Dieu n'a /ſa mere Ne cria il merci.,15,l-105v-1-3,105v,1,
61,Quant ſon compaignon ot Dire qu'il fu au lit,16,l-105v-1-4,105v,1,
62,A li ſ'en vint tout dꝛoit Qu'il n'i a pris reſpit,16,l-105v-1-5,105v,1,
63,Sire compains poꝛ Dieu Li pꝛeudons li a dit,16,l-105v-1-6,105v,1,
64,Confeſſes vous biau ſire Recevez /Jhesucriſt,16,l-105v-1-7,105v,1,
65,Une vois au malade Si a dit erranment,17,l-105v-1-8,105v,1,
66,Ne te confeſſe pas tu vivras longuement,17,l-105v-1-9,105v,1,
67,Le pꝛeudom chevalier Ne l'entendi noient,17,l-105v-1-10,105v,1,
68,Car c'eſtoit li malvais Qui du bien n'a talent,17,l-105v-1-11,105v,1,
69,Loꝛs a dit le malade Au chevalier pꝛeudom,18,l-105v-1-12,105v,1,
70,C'eſt merveille de vous Leſſiez vostre ſermon.,18,l-105v-1-13,105v,1,
71,Quant je ſerai gueris Miex ſavrai ma raiſon,18,l-105v-1-14,105v,1,
72,Dire a vostre curé et ma confeſſion,18,l-105v-1-15,105v,1,
73,Leſſiez moi repoſer Si ferez que coꝛtois,19,l-105v-1-16,105v,1,
74,Volentiers ce dit l'autre Car oꝛendꝛoit m'en vois,19,l-105v-1-17,105v,1,
75,Jhesucris qui fu moꝛs Poꝛ nous tous en la crois,19,l-105v-1-18,105v,1,
76,Vous doinſt tel repentance Que n'en aiez ennois.,19,l-105v-1-19,105v,1,
77,Li pꝛeudons chevaliers S'en toꝛna tout errant.,20,l-105v-2-1,105v,2,
78,A ſon hoſtel ſ'en vint L'autre leſſa giſant,20,l-105v-2-2,105v,2,
79,Qui ſouſglout a la moꝛt Et le va ſi haſtant,20,l-105v-2-3,105v,2,
80,Que jamais a provoire Ne ſ'ira confeſſant,20,l-105v-2-4,105v,2,
81,Tant le hurta la moꝛt Qu'il treſpaſſa de vie,21,l-105v-2-5,105v,2,
82,Chaſcun de ſes parent Le pleure et bꝛait et crie,21,l-105v-2-6,105v,2,
83,L'ennemi fu moult pꝛez Qui l'ame en a ſaiſie,21,l-105v-2-7,105v,2,
84,Moult liez fu et joians Quant en ot la meſtrie,21,l-105v-2-8,105v,2,
85,Li parent ont le coꝛs Tantoſt enſeveli,22,l-105v-2-9,105v,2,
86,Si foꝛt a l'en ſonné Li bois en retent,22,l-105v-2-10,105v,2,
87,Le pꝛeudom chevalier De ſon hoſtel l'oÿ,22,l-105v-2-11,105v,2,
88,Loꝛs ſe poꝛpenſa bien Que c'eſtoit pour celi,22,l-105v-2-12,105v,2,
89,Que il avoit leſſié Dedens ſon lit giſant,23,l-105v-2-13,105v,2,
90,Loꝛs diſt en ſon coꝛage Doucement ſouſpirant,23,l-105v-2-14,105v,2,
91,/Mere Dieu je vous pꝛi Faites poꝛ moy itant,23,l-105v-2-15,105v,2,
92,Que de l'ame de li Sache le couvenant,23,l-105v-2-16,105v,2,
93,Loꝛs s'apparut a lui /La Virge Dieu Marie,24,l-105v-2-17,105v,2,
94,Qui des anges avoit Moult bele compaignie.,24,l-105v-2-18,105v,2,
95,Clers luiſans comme flambe Et /la Virge Marie,24,l-106r-1-1,106r,1,
96,Comme ſoleil ſus lune Par deſſus eulz flambie,24,l-106r-1-2,106r,1,
97,Quant li pꝛeudons les voit Si ſ'eſbahi foꝛment,25,l-106r-1-3,106r,1,
98,Et la Virge pucele L'apele doucement,25,l-106r-1-4,106r,1,
99,Amis tu t'eſbahis Mais monte iſnelement,25,l-106r-1-5,106r,1,
100,Deſſus ton palefroy Si t'en va erranment,25,l-106r-1-6,106r,1,
101,Parmi ce bois amis Tout dꝛois chevaucheras,26,l-106r-1-7,106r,1,
102,L'ame ton compaignon De certain trouveras,26,l-106r-1-8,106r,1,
103,De choſe que tu trueves Tu ne t'eſbahiras,26,l-106r-1-9,106r,1,
104,A tous joꝛs bon example Prendꝛe tu y poꝛras,26,l-106r-1-10,106r,1,
105,/Dame diſt li pꝛeudons Benoite ſoies tu,27,l-106r-1-11,106r,1,
106,A toi m'ame et mon coꝛps Commant et a /Jheſu,27,l-106r-1-12,106r,1,
107,Loꝛs monte iſnelement Ne ſ'i eſt arreſtu,27,l-106r-1-13,106r,1,
108,Par mi le bois chevauche Qui fu grant et foillu,27,l-106r-1-14,106r,1,
109,Li pꝛeudons ſi n'ot pas Demi lieue alé,28,l-106r-1-15,106r,1,
110,Qu'il a en mi le bois Le malvais encontré,28,l-106r-1-16,106r,1,
111,En guiſe d'un noir moine Sachiez de verité,28,l-106r-1-17,106r,1,
112,Quant li pꝛeudons le voit Si l'a hault ſalué,28,l-106r-1-18,106r,1,
113,De /cele ſainte Dame /Qui le coꝛs Dieu poꝛta,29,l-106r-1-19,106r,1,
114,Tes toi diſt li mauvés Ou il te meſcherra.,29,l-106r-1-20,106r,1,
115,Ne veil point ton ſalu Li pꝛeudons ſe ſaigna,29,l-106r-2-1,106r,2,
116,Oꝛ n'ai pooir vers toi L'ennemi dit li a.,29,l-106r-2-2,106r,2,
117,Li pꝛeudons li demande Et quele creature,30,l-106r-2-3,106r,2,
118,Es tu que du ſalut /Noſtre Dame n'as cure,30,l-106r-2-4,106r,2,
119,Diſt li mauvais je ſui De la maiſon obſcure,30,l-106r-2-5,106r,2,
120,Qui a a non enfer Ou tant a de laidure,30,l-106r-2-6,106r,2,
121,Comment dit li pꝛeudons J'ai souvent oÿ dire,31,l-106r-2-7,106r,2,
122,Que qui entre en enfer Il n'a meſtier de mire,31,l-106r-2-8,106r,2,
123,Qui l'en puiſſe geter Et il a tant martyre.,31,l-106r-2-9,106r,2,
124,Cuer nel poꝛroit penſer Ne main de clerc eſcrire.,31,l-106r-2-10,106r,2,
125,Comment es tu iſſus De l'infernal maiſon,32,l-106r-2-11,106r,2,
126,Par foy diſt li mauvés Ja ne t'en mentiron,32,l-106r-2-12,106r,2,
127,Enfer poꝛtons o nous Partout ou nous alons,32,l-106r-2-13,106r,2,
128,Auſſi cruel et plus Que ſe nous y fuſſion,32,l-106r-2-14,106r,2,
129,Et que tu miex me croies Vois tu oꝛ mon chapel,33,l-106r-2-15,106r,2,
130,Qu'a .iiiim. piez Du bas duſqu'au coupel,33,l-106r-2-16,106r,2,
131,Plus eſt peſant d'aſſez Que la tour de /Babel,33,l-106r-2-17,106r,2,
132,Par foy diſt li peudons Cy a peſant feſſel,33,l-106r-2-18,106r,2,
133,Tu dis voir chevalier Le faiſſel eſt peſant,34,l-106r-2-19,106r,2,
134,Sueur me fait ſuer Chaude com plons boulant,34,l-106r-2-20,106r,2,
135,Hé; Diex diſt li pꝛeudons Cy a merveille grant,34,l-106v-1-1,106v,1,
136,Car le plons quant il bout Si eſt treſtout ardant,34,l-106v-1-2,106v,1,
137,Li mauvais li a dit Oꝛ met ta main de ca.,35,l-106v-1-3,106v,1,
138,Li pꝛeudons li tendi Une goute en vola,35,l-106v-1-4,106v,1,
139,Par le fons de la paume Tout oultre li paſſa,35,l-106v-1-5,106v,1,
140,Cy a povre ſueur Li pꝛeudons dit li a,35,l-106v-1-6,106v,1,
141,Encoꝛ diſt li mauvais Ne ſces tu le toꝛment,36,l-106v-1-7,106v,1,
142,Qui eſt deſſous ma chape Que je ſueffre griement,36,l-106v-1-8,106v,1,
143,Loꝛs a levé le pan De la chape erranment,36,l-106v-1-9,106v,1,
144,Feu et flambe en ſailli Si tres crueuſement,36,l-106v-1-10,106v,1,
145,Que la moitié du bois Devant lui embꝛaſa,37,l-106v-1-11,106v,1,
146,Fueille bꝛanche ne tige Onques n'i demoura,37,l-106v-1-12,106v,1,
147,C'eſtoit le bois au moꝛt Que dëables empoꝛta,37,l-106v-1-13,106v,1,
148,L'autre fu au pꝛeudomme Onques feu n'i toucha,37,l-106v-1-14,106v,1,
149,Le malvais a le pan De ſa chape avalé,38,l-106v-1-15,106v,1,
150,Et li pꝛeudons li a Maintenant demandé,38,l-106v-1-16,106v,1,
151,Poꝛquoi il a le bois Son compaignon gaſté.,38,l-106v-1-17,106v,1,
152,Par foy dit li mauvés Et je le te diré,38,l-106v-1-18,106v,1,
153,Onques ton compaignon Ne fiſt bien en ſa vie,39,l-106v-1-19,106v,1,
154,L'ame de li ſi eſt A la moie baillie,39,l-106v-1-20,106v,1,
155,Pour ce ai je ſa part Du bois toute gregie,39,l-106v-2-1,106v,2,
156,La toie t'ai laiſſie N'i claing point d'avoꝛie,39,l-106v-2-2,106v,2,
157,Et ſi te dis je bien volentiers te nuiroit,40,l-106v-2-3,106v,2,
158,En toutes les manieres Que je onques poꝛroie,40,l-106v-2-4,106v,2,
159,Poꝛ ce que ton compains Voloies metre en voie,40,l-106v-2-5,106v,2,
160,De ſa vie amender Nul gré ne t'en ſaroie,40,l-106v-2-6,106v,2,
161,Mais /la Dame des ciex Moult bien le me deffent,41,l-106v-2-7,106v,2,
162,Que grever ne te puiſſe Car tu fais ſon talent,41,l-106v-2-8,106v,2,
163,En li as bon eſcu Je te di vraiement,41,l-106v-2-9,106v,2,
164,Et tous ceulz qui la ſeruent De cuer entierement,41,l-106v-2-10,106v,2,
165,Li pꝛeudons li reſpont Dont doi bien aourer,42,l-106v-2-11,106v,2,
166,/Ycele ſainte Dame Qui ſi me veult garder,42,l-106v-2-12,106v,2,
167,Voire diſt li mauvés Mais oꝛ te veil mouſtrer,42,l-106v-2-13,106v,2,
168,L'ame ton compagnon. Que ſoloies amer,42,l-106v-2-14,106v,2,
169,Loꝛs li a mouſtré l'ame Qui fu ſon compaignon,43,l-106v-2-15,106v,2,
170,L'une partie en fu Noire com moꝛt charbon,43,l-106v-2-16,106v,2,
171,Et l'autre plus rouge Que n'eſt l'on vermeillon,43,l-106v-2-17,106v,2,
172,Li pꝛeudons ſ'eſbahi Quant voit tele facon,43,l-106v-2-18,106v,2,
173,A l'ame a demandé De la noire partie,44,l-106v-2-19,106v,2,
174,Poꝛ quoi elle eſt ſi noire Ne qu'ele ſenefie,44,l-106v-2-20,106v,2,
175,De la rougeur auſſi Que maintenant li die,44,l-107r-1-1,107r,1,
176,L'ame li reſpondi Ne t'en mentirai mie,44,l-107r-1-2,107r,1,
177,De la noire ce dit elle Te dirai chevalier,45,l-107r-1-3,107r,1,
178,Je ſui en tenebꝛeur A celer ne t'en quier,45,l-107r-1-4,107r,1,
179,Avec la tenebꝛeur Mon martyre eſt ſi fier,45,l-107r-1-5,107r,1,
180,Cuers ne le puet penſer Ne bouche deviſier,45,l-107r-1-6,107r,1,
181,De la rougeur auſſi Sces tu que ſenefie,46,l-107r-1-7,107r,1,
182,Le feu d'enfer m'art tout Devers deſtre partie,46,l-107r-1-8,107r,1,
183,Tant comme Diex ſera J'avrai ceſte haſchie,46,l-107r-1-9,107r,1,
184,Aumoſne ne m'i vault Ne pꝛiere c'on die,46,l-107r-1-10,107r,1,
185,Se mon coꝛs t'eüſt creü N'uſſe pas ce toꝛment,47,l-107r-1-11,107r,1,
186,Que tous joꝛs ſoufferrai Enfer crueuſement,47,l-107r-1-12,107r,1,
187,Iſſi pues tu bien pꝛendꝛe Moult bon chaſtiement,47,l-107r-1-13,107r,1,
188,Il n'eſt nulz qui me puiſt Racheter ſauvement,47,l-107r-1-14,107r,1,
189,Se ceulz qui ſont au monde Grans et petis eſtoient,48,l-107r-1-15,107r,1,
190,Preſtres meſſes chantans Et chaſcun joꝛ chantoient,48,l-107r-1-16,107r,1,
191,Poꝛ moi .xxv. meſſes Et faire le pooient,48,l-107r-1-17,107r,1,
192,De ceſte grant doleur Ne me rachateroient,48,l-107r-1-18,107r,1,
193,A mes parens diras Je t'en pꝛi chevalier,49,l-107r-1-19,107r,1,
194,Que ne facent pour moy Meſſe dire en mouſtier,49,l-107r-2-1,107r,2,
195,Aumoſnes ne prieres Ne m'avroient meſtier,49,l-107r-2-2,107r,2,
196,Oꝛ t'en vas je m'en vois Recoivre mon loier,49,l-107r-2-3,107r,2,
197,Le mauvais comme foudꝛe Maintenant ſ'en toꝛna,50,l-107r-2-4,107r,2,
198,Le pꝛeudom chevalier Aus parens ſ'en ala,50,l-107r-2-5,107r,2,
199,[Et ]toute l'aventure Dure leur raconta,50,l-107r-2-6,107r,2,
200,Puis vint a ſon hoſtel Que il plus ne tarda.,50,l-107r-2-7,107r,2,
201,Le pꝛeudom chevalier y pꝛiſt grant examplaire,51,l-107r-2-8,107r,2,
202,De ſa vie amender Auſſi doit chaſcuns faire,51,l-107r-2-9,107r,2,
203,Puis honoꝛa il tant /La Dame debonnaire,51,l-107r-2-10,107r,2,
204,Qu'il deſervi la joie Qui a tous bo[n]s eſclaire,51,l-107r-2-11,107r,2,
205,Oꝛ pꝛions /cele Dame /Qui eſt et fille et mere,52,l-107r-2-12,107r,2,
206,De la pꝛiſon nous gart Qui tant par eſt amere,52,l-107r-2-13,107r,2,
207,Que nous veille empoꝛter A /ſon Fil par pꝛiere,52,l-107r-2-14,107r,2,
208,Et nous aions la joie Qui tant eſt bele et clere,52,l-107r-2-15,107r,2,
209,Ainſint ſoit il amen Si ferons grant miſere,52,l-107r-2-16,107r,2,
210,Que Diex nous doinſt venir Es ciex avec no Pere.,52,l-107r-2-17,107r,2,
