line_no,text,lg,l_id,folio,col,speaker
76,Que vous namez de nulle choſe,10,l-36r-2-16,36r,2,
77,Vous creez miex en iuieꝛie,10,l-36r-2-17,36r,2,
78,Qui la veꝛité dire en oſſe,10,l-36r-2-18,36r,2,
79,Quan celui qui par ſeignoꝛie,10,l-36r-2-19,36r,2,
80,A la poꝛte denfeꝛ deſcloſe,10,l-36r-2-20,36r,2,
81,Et ne quedent ſe ruſtebuef,11,l-36r-2-21,36r,2,
82,Que nous connoiſt paſſe .x. ans,11,l-36r-2-22,36r,2,
83,Vouloit dire .ii. motes mies,11,l-36r-2-23,36r,2,
84,Mes quau dire fuſt voir diſans,11,l-36r-2-24,36r,2,
85,Ne contre toi ne amondes,11,l-36r-2-25,36r,2,
86,Mes par le voir ſe fuſt mis ans,11,l-36r-2-26,36r,2,
87,Je le weil bien ſi tu le veus,11,l-36r-2-27,36r,2,
88,Que le meilleur ſoit eſliſſans,11,l-36r-2-28,36r,2,
89,Seignoꝛ par la foi que vous doi,12,l-36r-2-29,36r,2,
90,Je ne ſai lemeilloꝛ eſlire,12,l-36r-2-30,36r,2,
91,Le mains piour ſi com je croi,12,l-36r-2-31,36r,2,
92,Vous eſlire je bien du pire,12,l-36r-2-32,36r,2,
93,Charlot ne vaut ne ce ne quoi,12,l-36r-2-33,36r,2,
94,Qui la veꝛité en veut dire,12,l-36r-2-34,36r,2,
95,Il va ne creance ne foi,12,l-36r-2-35,36r,2,
96,Ne cuns chiens qui charoine tire,12,l-36r-2-36,36r,2,
97,Li barbieꝛs connoit bonne gent,13,l-36r-2-37,36r,2,
98,Et ſi les ſeꝛt et les honneure,13,l-36r-2-38,36r,2,
99,Et met en eulz coꝛs et argent,13,l-36v-1-1,36v,1,
100,Poine de ſeꝛvir deure en eure,13,l-36v-1-2,36v,1,
101,Si ſet ſon meſtieꝛ bel et gent,13,l-36v-1-3,36v,1,
102,Se beſoing li recouroit ſeure,13,l-36v-1-4,36v,1,
103,Et ſ'a en lui ſi biau ſeꝛjant,13,l-36v-1-5,36v,1,
104,Que com plus vit et plus couleure,13,l-36v-1-6,36v,1,
